Time,Time Code,Country Name,Country Code,GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita (current US$) [NY.GDP.PCAP.CD],Trade (% of GDP) [NE.TRD.GNFS.ZS],"Population, total [SP.POP.TOTL]"
2002,YR2002,Estonia,EST,7370119619.4782,5343.18310760735,123.28234538757,1379350
2002,YR2002,Eswatini,SWZ,1432221739.12342,1351.86550182919,..,1059441
2002,YR2002,Ethiopia,ETH,7850809498.16803,109.593813612988,..,71635517
2002,YR2002,Faroe Islands,FRO,1275093689.27107,26937.6505602847,98.6231560125168,47335
2002,YR2002,Fiji,FJI,1833279985.36741,2136.56794118683,126.052579068143,858049
2002,YR2002,Finland,FIN,140360963811.765,26989.389260959,69.3209377526273,5200598
2002,YR2002,France,FRA,1492427756382.43,24144.5727019529,55.1325248503102,61812142
2002,YR2002,French Polynesia,PYF,3965405552.5203,16004.0583292112,..,247775
2002,YR2002,Gabon,GAB,5335451099.88223,3966.48001864663,84.7590815376223,1345135
2002,YR2002,"Gambia, The",GMB,578235309.327198,376.531026962584,59.642950918834,1535691
2002,YR2002,Georgia,GEO,3395766677.67315,853.526171868939,71.6291255364807,3978515
2002,YR2002,Germany,DEU,2102350798305.89,25486.5942008748,58.3325687248129,82488495
2002,YR2002,Ghana,GHA,6166197847.85031,297.46164468774,97.4892431746551,20729388
2002,YR2002,Gibraltar,GIB,..,..,..,27831
2002,YR2002,Greece,GRC,150253800085.865,13782.195640943,50.0533371904633,10902022
2002,YR2002,Greenland,GRL,1169136716.03557,20657.9506323097,..,56595
2002,YR2002,Grenada,GRD,540336925.925926,4984.47405931447,..,108404
2002,YR2002,Guam,GUM,3394000000,20909.9590302806,68.8862698880377,162315
2002,YR2002,Guatemala,GTM,20444205991.025,1669.33517469705,67.1048115244645,12246915
2002,YR2002,Guinea,GIN,4301608752.51396,495.916073559269,38.0284032674396,8674066
2002,YR2002,Guinea-Bissau,GNB,466773711.235579,362.034574570354,39.6760635550924,1289307
2002,YR2002,Guyana,GUY,726131434.715338,950.866932470993,196.72507835983,763652
2002,YR2002,Haiti,HTI,6205847213.6351,720.969568042522,24.9396784759828,8607641
2002,YR2002,Honduras,HND,7858255412.86038,1132.49965345317,117.997454450299,6938859
2002,YR2002,"Hong Kong SAR, China",HKG,166348866131.028,24665.8362318216,255.996457369342,6744100
2002,YR2002,Hungary,HUN,67636468625.0428,6658.04494326809,118.269335242555,10158608
2002,YR2002,Iceland,ISL,9318395054.85934,32409.2161491753,69.4320112878179,287523
2002,YR2002,India,IND,514939140318.756,469.149928973927,29.5086629350614,1097600380
2002,YR2002,Indonesia,IDN,195660611165.183,881.002913569131,59.0794617663723,222088495
2002,YR2002,"Iran, Islamic Rep.",IRN,128626917504.398,1891.25756092031,48.1726865518116,68011317
2002,YR2002,Iraq,IRQ,32928454672.4246,1266.15961275094,119.762047746987,26006559
2002,YR2002,Ireland,IRL,128596035288.401,32705.4345565698,163.719354360002,3931947
2002,YR2002,Isle of Man,IMN,1891002697.84173,24471.0798814847,..,77275
2002,YR2002,Israel,ISR,125332331883.997,19076.4584298321,65.4711054145982,6570000
2002,YR2002,Italy,ITA,1281746271196.04,22451.3964379368,47.8713186791542,57089824
2002,YR2002,Jamaica,JAM,9719009494.84779,3680.64551727724,81.846755427102,2640572
2002,YR2002,Japan,JPN,4182846045873.61,32820.7936433254,20.4471220661583,127445000
2002,YR2002,Jordan,JOR,9582510578.27927,1706.26744384401,114.03885781572,5616066
2002,YR2002,Kazakhstan,KAZ,24636598527.4437,1573.55219932325,94.03168564978,15656677
2002,YR2002,Kenya,KEN,13147736898.5176,402.936385605382,55.1726722640053,32629808
2002,YR2002,Kiribati,KIR,74743869.1313473,810.10870037444,125.625496108186,92264
2002,YR2002,"Korea, Dem. People's Rep.",PRK,..,..,..,23943973
2002,YR2002,"Korea, Rep.",KOR,627246933729.618,13165.08362497,58.3530394029217,47644736
2002,YR2002,Kosovo,XKX,..,..,..,1829462
2002,YR2002,Kuwait,KWT,38135788413.8276,18512.7523035862,81.2251941328732,2059974
2002,YR2002,Kyrgyz Republic,KGZ,1605643104.73021,321.726775366804,82.9207290212667,4990704
2002,YR2002,Lao PDR,LAO,1758176653.07746,313.350817148131,67.2549028523532,5610889
2002,YR2002,Latvia,LVA,9249030241.01864,4003.60935783538,85.9772056778195,2310173
2002,YR2002,Lebanon,LBN,19152238805.9701,4290.85283803266,51.0425325574951,4463504
2002,YR2002,Lesotho,LSO,775777238.55814,388.92334985135,..,1994679
2002,YR2002,Liberia,LBR,927000000,299.536445539621,..,3094782
2002,YR2002,Libya,LBY,20481889763.7795,3718.29434696755,78.8597570352145,5508410
2002,YR2002,Liechtenstein,LIE,2688618747.38148,79795.1785891101,..,33694
2002,YR2002,Lithuania,LTU,14282292664.6004,4148.13091485015,100.332229474818,3443067
2002,YR2002,Luxembourg,LUX,23649833332.1655,53005.7339209179,250.689198161424,446175
2002,YR2002,"Macao SAR, China",MAC,7371692774.43404,16814.9926424134,152.382640999662,438400
2002,YR2002,Madagascar,MDG,5351701663.40807,304.941777398445,50.1816919379298,17549913
2002,YR2002,Malawi,MWI,5087328437.8737,428.210439838398,..,11880440
2002,YR2002,Malaysia,MYS,100845526315.789,4184.03163773539,199.356232695655,24102477
2002,YR2002,Maldives,MDV,897031250,3076.07007160101,..,291616
2002,YR2002,Mali,MLI,3908121307.01957,318.042432039222,57.8292913721816,12288050
2002,YR2002,Malta,MLT,4455127397.86786,11251.2024877398,162.525751873826,395969
2002,YR2002,Marshall Islands,MHL,131960000,2566.06708799222,102.320551682328,51425
2002,YR2002,Mauritania,MRT,1777057481.26043,648.879643934862,56.7855296001806,2738655
2002,YR2002,Mauritius,MUS,4906494249.38255,4073.06053055903,118.230470380251,1204621
2002,YR2002,Mexico,MEX,810666116401.915,7983.03398381759,45.209829259652,101548624
2002,YR2002,"Micronesia, Fed. Sts.",FSM,242517200,2156.70532157086,89.8144131632725,112448
2002,YR2002,Moldova,MDA,1661818168.4226,570.799866188293,129.839525501535,2911385
2002,YR2002,Monaco,MCO,2919647981.81473,90051.4459877468,..,32422
2002,YR2002,Mongolia,MNG,1396555719.97409,570.249213248399,118.517253113943,2449027
2002,YR2002,Montenegro,MNE,1284685050.52413,2106.6350684523,95.2294000160253,609828
2002,YR2002,Morocco,MAR,47077192187.6418,1596.02062988281,54.31012791421,29198142
2002,YR2002,Mozambique,MOZ,5950769426.60213,313.886661721198,73.309162757423,18958338
2002,YR2002,Myanmar,MMR,6777632512.0781,146.598390364449,..,46232653
2002,YR2002,Namibia,NAM,3349169826.38896,1772.07565537493,94.4152228948906,1889970
2002,YR2002,Nauru,NRU,21017423.6082043,2084.64824520971,..,10082
2002,YR2002,Nepal,NPL,6050875806.66403,238.89140296106,46.2307185004451,25328981
2002,YR2002,Netherlands,NLD,475529972122.746,29446.5330872868,112.750024358671,16148929
2002,YR2002,New Caledonia,NCL,3740056747.71979,16104.5520406819,56.1330040352377,232236
2002,YR2002,New Zealand,NZL,66627729311.4495,16874.1874918196,62.6559945554479,3948500
2002,YR2002,Nicaragua,NIC,5223727302.54906,1014.3339042591,58.0912844080785,5149909
2002,YR2002,Niger,NER,2782192878.67204,225.294391147438,30.8343857497549,12349144
2002,YR2002,Nigeria,NGA,95054059302.6995,712.164852077686,..,133471989
2002,YR2002,North Macedonia,MKD,4018365747.00972,1989.13537265159,71.5334846721143,2020157
2002,YR2002,Northern Mariana Islands,MNP,1284000000,19227.8894246608,151.947040498442,66778
2002,YR2002,Norway,NOR,195914852576.467,43170.557174499,67.5170140875686,4538159
2002,YR2002,Oman,OMN,23065539661.8986,9869.13050219438,83.6537485764543,2337140
2002,YR2002,Pakistan,PAK,97923302809.3537,599.937345723927,23.1290159545291,163222549
2002,YR2002,Palau,PLW,162665500,8340.53735322771,..,19503
2002,YR2002,Panama,PAN,12800851300,4090.58617397129,126.024482449851,3129344
2002,YR2002,Papua New Guinea,PNG,2999511040.19764,506.331789534482,118.919110291279,5924003
2002,YR2002,Paraguay,PRY,7196260656.84556,1367.76506935997,79.4415656482927,5261328
2002,YR2002,Peru,PER,54777553515.0809,2007.37019626753,35.2491813317695,27288217
2002,YR2002,Philippines,PHL,84307345887.543,1014.90879320106,83.8448040937789,83068889
2002,YR2002,Poland,POL,199694463255.567,5223.45178967082,60.7967990573911,38230364
2002,YR2002,Portugal,PRT,134795565549.419,12936.6928204482,62.3082594169772,10419631
2002,YR2002,Puerto Rico (US),PRI,71623500000,18731.4593897378,106.32948683044,3823701
2002,YR2002,Qatar,QAT,19363736263.7363,27226.6593510117,88.4697236252199,711205
2002,YR2002,Romania,ROU,46065502702.5817,2119.85509684554,53.7102478139376,21730496
2002,YR2002,Russian Federation,RUS,345470494417.863,2377.52954101563,59.6454457319607,145306497
2002,YR2002,Rwanda,RWA,1966003468.49117,234.043016755733,27.6094381162173,8400180
2002,YR2002,Samoa,WSM,281790134.211972,1527.55790455937,87.9199711386734,184471
2002,YR2002,San Marino,SMR,1148872072.38556,41790.8432718184,..,27491
2002,YR2002,Sao Tome and Principe,STP,85171073.8777498,568.10257252271,..,149922
2002,YR2002,Saudi Arabia,SAU,189605866666.667,10586.0543471363,64.5927974099254,17910910
2002,YR2002,Senegal,SEN,7006402319.75856,669.430447319209,53.1442994641329,10466214
2002,YR2002,Serbia,SRB,17930583571.3055,2390.73459447107,54.302882889577,7500031
2002,YR2002,Seychelles,SYC,742134837.50919,8864.16919495467,156.9298895573,83723
2002,YR2002,Sierra Leone,SLE,1933863910.73227,388.995111216836,38.9169120522077,4971435
2002,YR2002,Singapore,SGP,92538372869.6942,22159.8373710639,349.746013985676,4175950
2002,YR2002,Sint Maarten (Dutch part),SXM,..,..,..,30960
2002,YR2002,Slovak Republic,SVK,35243658398.7546,6554.62808369461,120.599168045888,5376912
2002,YR2002,Slovenia,SVN,23214593516.2095,11639.1297780477,104.880458289416,1994530
2002,YR2002,Solomon Islands,SLB,346406738.885237,756.890296490792,45.1275100252581,457671
2002,YR2002,Somalia,SOM,2192684134.59273,229.598918310039,..,9550063
2002,YR2002,South Africa,ZAF,129087556612.449,2688.23676032806,53.4655016294369,48019415
2002,YR2002,South Sudan,SSD,..,..,..,6596806
2002,YR2002,Spain,ESP,708938227243.923,17111.0685058941,55.1021415309759,41431558
2002,YR2002,Sri Lanka,LKA,16536535647.0834,834.936014905338,76.3351317826517,19805752
2002,YR2002,St. Kitts and Nevis,KNA,481077373.669966,10453.6587064313,..,46020
2002,YR2002,St. Lucia,LCA,900000000,5567.89428424719,..,161641
2002,YR2002,St. Martin (French part),MAF,..,..,..,31604
2002,YR2002,St. Vincent and the Grenadines,VCT,487763851.851852,4303.27976789727,..,113347
2002,YR2002,Sudan,SDN,18137128388.3606,506.262634277344,25.6255617213052,29228727
2002,YR2002,Suriname,SUR,1093574468.08511,2202.340682196,..,496551
2002,YR2002,Sweden,SWE,267373345246.531,29957.9387652616,77.0849041710567,8924958
2002,YR2002,Switzerland,CHE,309301422430.386,42458.7384679187,91.7818508640225,7284753
2002,YR2002,Syrian Arab Republic,SYR,20669357462.3831,1183.2473451033,71.6443076814108,17468332
2002,YR2002,Tajikistan,TJK,1221106220.2868,186.951638285222,138.6839688324,6531669
2002,YR2002,Tanzania,TZA,14129651895.6911,402.649047851563,27.4992172734904,36121304
2002,YR2002,Thailand,THA,134300904400.022,2089.75183111554,114.969743021067,64266437
2002,YR2002,Timor-Leste,TLS,469455500,533.982476434866,180.403744337855,879159
2002,YR2002,Togo,TGO,2410199032.43102,445.238691488925,51.609565282441,5413274
2002,YR2002,Tonga,TON,182764280.828501,1759.4805324576,73.8374093817514,103874
2002,YR2002,Trinidad and Tobago,TTO,9008298228.60273,6762.93080808096,..,1332011
2002,YR2002,Tunisia,TUN,23141616604.5242,2320.7723805785,85.3421759692656,9971515
2002,YR2002,Turkiye,TUR,240249071871.106,3583.19745897158,47.9823940487577,67048795
2002,YR2002,Turkmenistan,TKM,4462029108.72349,935.540801478466,63.7046861184792,4769465
2002,YR2002,Turks and Caicos Islands,TCA,366707900,17803.9471767733,..,20597
2002,YR2002,Tuvalu,TUV,16842672.5952874,1750.25175052348,..,9623
2002,YR2002,Uganda,UGA,6178563591.12051,241.984688408335,36.2777941561831,25532870
2002,YR2002,Ukraine,UKR,43956163612.0433,903.011901855469,95.994669810112,48677281
2002,YR2002,United Arab Emirates,ARE,109816201497.617,27753.6089526346,93.0716588147781,3956826
2002,YR2002,United Kingdom,GBR,1785729916067.15,30077.741432188,51.3796342070387,59370479
2002,YR2002,United States,USA,10929108000000,37997.7424300242,22.2863842136065,287625193
2002,YR2002,Uruguay,URY,13606515722.5864,4149.76140312687,40.02906730756,3278867
2002,YR2002,Uzbekistan,UZB,9687788512.80184,381.409296889283,58.954524710746,25399980
2002,YR2002,Vanuatu,VUT,262596535.549028,1340.71537528287,91.6997236888901,195863
2002,YR2002,"Venezuela, RB",VEN,92893587733.6549,3652.09896501865,48.5757106494068,25435671
2002,YR2002,Viet Nam,VNM,35064105500.8344,445.132861817313,116.696868652499,78772224
2002,YR2002,Virgin Islands (U.S.),VIR,3262000000,30062.0225050457,283.169834457388,108509
2002,YR2002,West Bank and Gaza,PSE,3555800000,1156.21747345769,76.2528826143203,3075373
2002,YR2002,"Yemen, Rep.",YEM,10693430511.4664,513.241486570603,74.7304558609206,20835086
2002,YR2002,Zambia,ZMB,4193850445.42632,393.864625518616,64.9164969990648,10647949
2002,YR2002,Zimbabwe,ZWE,6342116910.65686,524.677281078209,66.8073515648498,12087653
2002,YR2002,Africa Eastern and Southern,AFE,267815037639.861,625.998816166344,59.4248200763606,427820358
2002,YR2002,Africa Western and Central,AFW,179390065281.314,616.796032637998,..,290841795
2002,YR2002,Arab World,ARB,746649261275.272,2483.10723424941,73.5196699691836,300691509
2002,YR2002,Caribbean small states,CSS,27742784875.4435,6903.25781040976,..,4018796
2002,YR2002,Central Europe and the Baltics,CEB,528524764911.334,4941.34251407648,79.5447219618856,106959751
2002,YR2002,Early-demographic dividend,EAR,3255298964184.05,1251.11533815752,49.0899603299895,2601917557
2002,YR2002,East Asia & Pacific,EAS,7932744497165.01,3802.58650311717,52.8553613886784,2086144389
2002,YR2002,East Asia & Pacific (excluding high income),EAP,2063865597523.44,1114.00178060461,51.9205196510027,1852659155
2002,YR2002,East Asia & Pacific (IDA & IBRD countries),TEA,2061459115839.34,1127.25359658642,51.9205196510028,1828744767
2002,YR2002,Euro area,EMU,7241862819829.4,22047.2795660286,67.2678402777454,328469678
2002,YR2002,Europe & Central Asia,ECS,11151146518466.2,12843.4681104662,66.0223195571065,868234843
2002,YR2002,Europe & Central Asia (excluding high income),ECA,390006301882.367,1769.53649533764,65.2501501985882,220400259
2002,YR2002,Europe & Central Asia (IDA & IBRD countries),TEC,1024301541480.18,2339.61918407316,62.2072023833181,437806951
2002,YR2002,European Union,EUU,8100431722676.83,18797.8149681186,68.4361470222715,430924112
2002,YR2002,Fragile and conflict affected situations,FCS,446906494525.277,684.330813854399,..,653056220
2002,YR2002,Heavily indebted poor countries (HIPC),HPC,190150834127.571,373.078875404311,55.0684206137128,509679981
2002,YR2002,High income,HIC,29059437468881.7,22907.4284673334,49.5345771884833,1268559564
2002,YR2002,IBRD only,IBD,6063228747397.41,1487.09546187769,50.0842347309471,4077229003
2002,YR2002,IDA & IBRD total,IBT,6615577681329.07,1256.0080855801,50.1335138440888,5267145775
2002,YR2002,IDA blend,IDB,267657390927.36,645.058499170952,..,414935066
2002,YR2002,IDA only,IDX,285678102646.995,368.625608108219,53.5812273910747,774981706
2002,YR2002,IDA total,IDA,553010202375.244,464.746959945568,..,1189916772
2002,YR2002,Late-demographic dividend,LTE,3760733996281.37,1814.50101502187,53.8287847967166,2072599555
2002,YR2002,Latin America & Caribbean,LCN,2052776120795.01,3839.17786504897,41.2979985806641,534691591
2002,YR2002,Latin America & Caribbean (excluding high income),LAC,1740549405328.78,3658.16106394401,37.1994562273876,475799008
2002,YR2002,Latin America & the Caribbean (IDA & IBRD countries),TLA,1927322826341.17,3714.37620951264,40.4720085885631,518881965
2002,YR2002,Least developed countries: UN classification,LDC,236275527964.501,334.068451902288,52.9397505519427,707266809
2002,YR2002,Low & middle income,LMY,5793320243459.64,1167.55459231996,48.7076042995155,4961926647
2002,YR2002,Low income,LIC,121557450775.967,356.436535442941,46.2690934203359,341035328
2002,YR2002,Lower middle income,LMC,1266664208010.32,572.749622379521,48.1459038546617,2211549617
2002,YR2002,"Middle East, North Africa, Afghanistan & Pakistan",MEA,1084279807624.63,2092.42427633946,67.5082071966753,518193093
2002,YR2002,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,564911705200.721,1168.28204981425,57.1021434622577,483540516
2002,YR2002,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,561355905200.721,1168.3592730487,56.9244418868898,480465143
2002,YR2002,Middle income,MIC,5674128176328.99,1227.92937219673,48.7342578091782,4620891319
2002,YR2002,North America,NAC,11693694562098,36652.0031278509,26.8473058661231,319046534
2002,YR2002,Not classified,INX,..,..,..,..
2002,YR2002,OECD members,OED,28618897622191.8,23456.1641553985,44.0019078873162,1220101353
2002,YR2002,Other small states,OSS,52059958941.962,5136.07643130626,113.413780274144,10136134
2002,YR2002,Pacific island small states,PSS,3556381467.46902,1697.33560613296,102.809684770427,2095273
2002,YR2002,Post-demographic dividend,PST,27285138924234.8,26456.9686574696,46.3767227119428,1031302538
2002,YR2002,Pre-demographic dividend,PRE,309384436578.562,519.001665642262,..,596114535
2002,YR2002,Small states,SST,83359125284.8746,5129.72824307946,111.77175747476,16250203
2002,YR2002,South Asia,SAS,593707009776.722,462.898836496672,31.2058856438684,1282584796
2002,YR2002,South Asia (IDA & IBRD),TSA,593707009776.722,462.898836496672,31.2058856438684,1282584796
2002,YR2002,Sub-Saharan Africa,SSF,446787656285.316,621.693593325091,..,718662153
2002,YR2002,Sub-Saharan Africa (excluding high income),SSA,438207961198.435,677.351822537756,..,646942913
2002,YR2002,Sub-Saharan Africa (IDA & IBRD countries),TSS,446787656285.317,621.693593325091,..,718662153
2002,YR2002,Upper middle income,UMC,4407406901298.5,1829.29922212358,48.8645907746221,2409341702
2002,YR2002,World,WLD,34959942302257.2,5525.0296595938,49.2659311356531,6327557399
,,,,,,,
,,,,,,,
,,,,,,,
Data from database: World Development Indicators,,,,,,,
Last Updated: 07/01/2025,,,,,,,
