Time,Time Code,Country Name,Country Code,GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita (current US$) [NY.GDP.PCAP.CD],"Population, total [SP.POP.TOTL]",Trade (% of GDP) [NE.TRD.GNFS.ZS]
2018,YR2018,Afghanistan,AFG,18053222687.4126,491.337221382603,36743039,..
2018,YR2018,Albania,ALB,15379508329.7568,5365.48880180298,2866376,75.6940783717425
2018,YR2018,Algeria,DZA,194554483655.528,4577.21029180491,42505035,52.4361676779223
2018,YR2018,American Samoa,ASM,639000000,12552.0546868861,50908,171.830985915493
2018,YR2018,Andorra,AND,3218419896.9641,42819.7745797624,75162,..
2018,YR2018,Angola,AGO,79450688259.3664,2538.59139143371,31297155,66.3780133263399
2018,YR2018,Antigua and Barbuda,ATG,1661529629.62963,18273.4270684912,90926,130.655152659419
2018,YR2018,Argentina,ARG,524819892360.176,11752.7998922979,44654882,30.7625359549926
2018,YR2018,Armenia,ARM,12457940694.7395,4196.00562301769,2969000,92.473107021212
2018,YR2018,Aruba,ABW,3276184357.5419,30082.1276448186,108908,145.213552350892
2018,YR2018,Australia,AUS,1427809041019.44,57196.4220783778,24963258,43.7360650798433
2018,YR2018,Austria,AUT,452582294972.775,51194.0749841299,8840521,108.377969971828
2018,YR2018,Azerbaijan,AZE,47112470051.7701,4739.7943123408,9939771,91.6725765369825
2018,YR2018,"Bahamas, The",BHS,12819200000,32642.3353203452,392717,72.1542685971043
2018,YR2018,Bahrain,BHR,39567978723.4043,26324.4066549559,1503091,144.075372574535
2018,YR2018,Bangladesh,BGD,321362752441.78,1965.24372731467,163523103,32.5146317240884
2018,YR2018,Barbados,BRB,5629916200,20055.915870771,280711,..
2018,YR2018,Belarus,BLR,60031026576.26,6360.037502312,9438785,139.393736250171
2018,YR2018,Belgium,BEL,542638913427.921,47487.2100392561,11427054,168.277692877218
2018,YR2018,Belize,BLZ,2293250000,6031.28139580144,380226,100.664995094298
2018,YR2018,Benin,BEN,14262408089.9261,1151.7409703472,12383347,61.7951944903448
2018,YR2018,Bermuda,BMU,7225977000,113204.82210838,63831,77.5552703807388
2018,YR2018,Bhutan,BTN,2583335721.85904,3400.20417245342,759759,79.7397203296083
2018,YR2018,Bolivia,BOL,40287647930.5355,3500.72642189887,11508368,57.1099646119643
2018,YR2018,Bosnia and Herzegovina,BIH,20484053868.9246,6047.84584261133,3387000,98.4320911961869
2018,YR2018,Botswana,BWA,17031943186.1353,7407.95940141786,2299141,87.4551039946493
2018,YR2018,Brazil,BRA,1916933898010.99,9300.66164923219,206107261,28.8762033763866
2018,YR2018,British Virgin Islands,VGB,..,..,34657,..
2018,YR2018,Brunei Darussalam,BRN,13566908401.1864,30988.1190497851,437810,93.8980616967955
2018,YR2018,Bulgaria,BGR,66251582035.9412,9872.38507789106,6710798,128.865565279241
2018,YR2018,Burkina Faso,BFA,15890066221.2882,777.465618514048,20438288,60.5956256236488
2018,YR2018,Burundi,BDI,2667182199.51333,224.89939239264,11859446,26.5997024647774
2018,YR2018,Cabo Verde,CPV,2205099506.99994,4294.96510035729,513415,105.867524052105
2018,YR2018,Cambodia,KHM,33145892168.8958,2036.67377566578,16274522,118.43765541305
2018,YR2018,Cameroon,CMR,39955552189.795,1610.69641591017,24806383,40.587602877028
2018,YR2018,Canada,CAN,1725329192783.02,46539.1761570405,37072620,66.5998858508762
2018,YR2018,Cayman Islands,CYM,5530178440.71376,83865.5531568184,65941,117.117123372744
2018,YR2018,Central African Republic,CAF,2220979146.11241,455.243962859534,4878657,49.6602000024318
2018,YR2018,Chad,TCD,15327000248.8701,948.656629871231,16156531,46.7384317860183
2018,YR2018,Channel Islands,CHI,10026153281.7503,60783.3529257544,164949,..
2018,YR2018,Chile,CHL,295857562991.709,15659.4808675628,18893191,58.177050633437
2018,YR2018,China,CHN,14147765772963.8,10085.6638148819,1402760000,36.8943843914148
2018,YR2018,Colombia,COL,334198218098.276,6816.96818309544,49024465,36.5347527968973
2018,YR2018,Comoros,COM,1188797449.96029,1540.71132331975,771590,42.996153341343
2018,YR2018,"Congo, Dem. Rep.",COD,47568210009.8172,528.256019777898,90047644,69.9197291501817
2018,YR2018,"Congo, Rep.",COG,14773900288.5135,2694.43413191427,5483118,100.583216779714
2018,YR2018,Costa Rica,CRI,62420164991.5444,12590.2493781628,4957818,66.9453420166008
2018,YR2018,Cote d'Ivoire,CIV,58522477786.6889,2130.86619381144,27464173,46.0375087102874
2018,YR2018,Croatia,HRV,61668130122.5878,15460.4183295843,3988775,99.06781797397
2018,YR2018,Cuba,CUB,100050036096.123,8911.46205964193,11227118,27.0835484496642
2018,YR2018,Curacao,CUW,3046364804.46927,19119.1243941688,159336,155.268858771687
2018,YR2018,Cyprus,CYP,25754001367.5448,29599.986328125,1270737,147.623567410054
2018,YR2018,Czechia,CZE,251992360762.236,23705.9329811299,10629928,145.141717890789
2018,YR2018,Denmark,DNK,355293374912.393,61324.7665045565,5793636,108.813985501909
2018,YR2018,Djibouti,DJI,2913464658.08768,2718.08338799203,1071882,300.398900523844
2018,YR2018,Dominica,DMA,628244444.444444,9215.3085405645,68174,..
2018,YR2018,Dominican Republic,DOM,84994732049.3461,7882.98221584944,10782053,52.3351709577013
2018,YR2018,Ecuador,ECU,107478961000,6303.91886658338,17049547,48.0093476154836
2018,YR2018,"Egypt, Arab Rep.",EGY,262588632526.73,2484.70315630508,105682094,45.9110196733959
2018,YR2018,El Salvador,SLV,26020850000,4183.54620971358,6219807,75.6336168879956
