Time,Time Code,Country Name,Country Code,GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita (current US$) [NY.GDP.PCAP.CD],Trade (% of GDP) [NE.TRD.GNFS.ZS],"Population, total [SP.POP.TOTL]"
2004,YR2004,Estonia,EST,12148595031.0559,8916.0728274602,129.949500077661,1362550
2004,YR2004,Eswatini,SWZ,2770082791.50412,2581.24172793045,..,1073159
2004,YR2004,Ethiopia,ETH,10131187261.4421,133.169812538096,..,76077206
2004,YR2004,Faroe Islands,FRO,1724770770.83393,35647.5440400531,93.4144311539504,48384
2004,YR2004,Fiji,FJI,2708078476.63012,3097.19096651759,125.121987598815,874366
2004,YR2004,Finland,FIN,197458297639.769,37768.1334202029,70.967802899062,5228172
2004,YR2004,France,FRA,2109792297237.03,33644.9282220364,53.7497648292028,62707588
2004,YR2004,French Polynesia,PYF,5564109981.9138,21764.2203208782,..,255654
2004,YR2004,Gabon,GAB,7770219008.21293,5465.79193590708,81.7675371418698,1421609
2004,YR2004,"Gambia, The",GMB,961900651.423441,593.285346326581,49.9342995615683,1621312
2004,YR2004,Georgia,GEO,5125365191.98664,1305.04748557208,79.0407459055607,3927340
2004,YR2004,Germany,DEU,2852317768061.78,34566.7359143735,62.9064909465164,82516260
2004,YR2004,Ghana,GHA,8881417906.71432,406.132105329565,99.6703343472122,21868298
2004,YR2004,Gibraltar,GIB,..,..,..,28715
2004,YR2004,Greece,GRC,234979615898.225,21449.2552764245,49.825317672568,10955141
2004,YR2004,Greenland,GRL,1822499769.23938,32030.9987915109,88.1524357295282,56898
2004,YR2004,Grenada,GRD,599118592.592593,5480.26117644588,..,109323
2004,YR2004,Guam,GUM,3869000000,23618.8266894573,68.0020677177565,163810
2004,YR2004,Guatemala,GTM,23577298094.6571,1840.91184884,70.2148723581872,12807402
2004,YR2004,Guinea,GIN,5300767960.51572,584.897740538081,34.5950959210535,9062726
2004,YR2004,Guinea-Bissau,GNB,582169841.298304,431.376557669634,43.192131633446,1349563
2004,YR2004,Guyana,GUY,787814379.183843,1033.31030902188,200.725286901642,762418
2004,YR2004,Haiti,HTI,6087360684.2969,683.185298155273,33.7809703531059,8910263
2004,YR2004,Honduras,HND,8869299234.3377,1215.13995412761,135.461758741854,7298994
2004,YR2004,"Hong Kong SAR, China",HKG,169099768875.193,24928.1003722551,326.841054589054,6783500
2004,YR2004,Hungary,HUN,104015363080.271,10291.2694721409,123.615686104174,10107146
2004,YR2004,Iceland,ISL,13825302535.7699,47334.9306537723,70.4319020602726,292074
2004,YR2004,India,IND,709152728830.775,624.258826510066,37.503814059447,1135991513
2004,YR2004,Indonesia,IDN,256836875295.452,1126.84004447173,59.761294836691,227926649
2004,YR2004,"Iran, Islamic Rep.",IRN,187754571246.703,2672.42266512669,51.3138573270476,70256316
2004,YR2004,Iraq,IRQ,36633669269.3981,1328.37157628292,120.233977121676,27577878
2004,YR2004,Ireland,IRL,194372115041.065,47754.2023194244,146.587525808196,4070262
2004,YR2004,Isle of Man,IMN,2802206151.59282,35564.6023910146,..,78792
2004,YR2004,Israel,ISR,140047984605.087,20568.0694088834,74.9731995265147,6809000
2004,YR2004,Italy,ITA,1812808753294.75,31348.1901841445,47.2663923891771,57828179
2004,YR2004,Jamaica,JAM,10174664853.9476,3807.56293124552,89.3181040726816,2672225
2004,YR2004,Japan,JPN,4893116005656.56,38298.9801712303,23.6643534228975,127761000
2004,YR2004,Jordan,JOR,11411706629.055,1940.08641342805,134.621611934395,5882061
2004,YR2004,Kazakhstan,KAZ,43151647002.6096,2722.47407755402,96.4091997009336,15850159
2004,YR2004,Kenya,KEN,16095337093.8366,463.662781300121,59.4770033484289,34713455
2004,YR2004,Kiribati,KIR,104085892.133271,1083.2688987175,101.359702114731,96085
2004,YR2004,"Korea, Dem. People's Rep.",PRK,..,..,..,24254943
2004,YR2004,"Korea, Rep.",KOR,793175561887.027,16496.1316167114,70.0157148656729,48082519
2004,YR2004,Kosovo,XKX,..,..,..,1822773
2004,YR2004,Kuwait,KWT,59439090600.6108,27552.2827399787,89.2976416790834,2157320
2004,YR2004,Kyrgyz Republic,KGZ,2211534585.0034,433.233873286,93.8157321567302,5104713
2004,YR2004,Lao PDR,LAO,2366398119.86321,409.296298284117,66.0797516222837,5781626
2004,YR2004,Latvia,LVA,13827070378.5612,6109.73265186817,97.2352655771748,2263122
2004,YR2004,Lebanon,LBN,21159827992.0398,4600.68371412993,90.9727970270956,4599279
2004,YR2004,Lesotho,LSO,1511236655.52047,766.685820928242,..,1971129
2004,YR2004,Liberia,LBR,897000000,284.140223992458,..,3156892
2004,YR2004,Libya,LBY,33122307692.3077,5773.76333234281,96.1293320792401,5736693
2004,YR2004,Liechtenstein,LIE,3454373797.74442,100280.831356705,..,34447
2004,YR2004,Lithuania,LTU,22743164431.1972,6734.57487061946,104.072070698543,3377075
2004,YR2004,Luxembourg,LUX,35064843792.8993,76544.9170868473,265.226884855637,458095
2004,YR2004,"Macao SAR, China",MAC,10643253553.184,23407.1993692194,148.903750204961,454700
2004,YR2004,Madagascar,MDG,5064732626.29389,272.20074858856,48.7753818852156,18606608
2004,YR2004,Malawi,MWI,5058726350.48896,404.674248445428,..,12500737
2004,YR2004,Malaysia,MYS,124749473684.211,4939.24851854427,210.374265897124,25256772
2004,YR2004,Maldives,MDV,1226829562.5,4070.2609459446,..,301413
2004,YR2004,Mali,MLI,7113132069.71577,542.887347640863,40.1303621546819,13102409
2004,YR2004,Malta,MLT,6104141501.07928,15212.1312964883,155.889850843672,401268
2004,YR2004,Marshall Islands,MHL,132900000,2566.08291015814,114.023100075245,51791
2004,YR2004,Mauritania,MRT,2362501023.24249,823.554457141893,75.2188046787959,2868664
2004,YR2004,Mauritius,MUS,6667418752.07307,5460.60800184198,107.027698267505,1221003
2004,YR2004,Mexico,MEX,819459227375.022,7849.66759649565,52.0406200335632,104394131
2004,YR2004,"Micronesia, Fed. Sts.",FSM,240236000,2146.40160821979,93.7176359912752,111925
2004,YR2004,Moldova,MDA,2598249555.89984,897.178494749468,132.69906968032,2896023
2004,YR2004,Monaco,MCO,4043551488.82603,125160.228087598,..,32307
2004,YR2004,Mongolia,MNG,1992066808.09598,794.154552001815,131.329318233554,2508412
2004,YR2004,Montenegro,MNE,2073234417.68066,3380.16512135859,100.109654967142,613353
2004,YR2004,Morocco,MAR,66114145451.0067,2183.55541992188,55.5516384744536,29953018
2004,YR2004,Mozambique,MOZ,7937255565.35765,400.056973161545,72.0520001612374,19840313
2004,YR2004,Myanmar,MMR,10567354056.4049,224.508811413327,..,47068772
2004,YR2004,Namibia,NAM,6609205994.77406,3403.15496192955,81.8622605916543,1942082
