Time,Time Code,Country Name,Country Code,GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita (current US$) [NY.GDP.PCAP.CD],"Population, total [SP.POP.TOTL]",Trade (% of GDP) [NE.TRD.GNFS.ZS]
2020,YR2020,Afghanistan,AFG,19955929052.1496,510.787063366811,39068979,46.7098945514103
2020,YR2020,Albania,ALB,15241455556.3737,5370.77749956875,2837849,59.5207118897718
2020,YR2020,Algeria,DZA,164873415325.201,3743.5419522929,44042091,40.3897565625388
2020,YR2020,American Samoa,ASM,721000000,14489.2586563775,49761,154.368932038835
2020,YR2020,Andorra,AND,2891001149.3611,37361.0900666982,77380,..
2020,YR2020,Angola,AGO,48501561203.5686,1449.92286669308,33451132,65.9420289329872
2020,YR2020,Antigua and Barbuda,ATG,1411637037.03704,15369.6082250401,91846,94.289529886499
2020,YR2020,Argentina,ARG,385740508436.965,8535.59938004389,45191965,30.203698807416
2020,YR2020,Armenia,ARM,12641698583.2152,4268.68093304583,2961500,69.4888075396076
2020,YR2020,Aruba,ABW,2481857122.8401,22855.9323200761,108587,124.137267233697
2020,YR2020,Australia,AUS,1328414058378.38,51791.540179984,25649248,44.6644560654359
2020,YR2020,Austria,AUT,434397601557.696,48716.4098900349,8916864,99.9482141095975
2020,YR2020,Azerbaijan,AZE,42693000000,4229.91064904503,10093121,72.0178676487811
2020,YR2020,"Bahamas, The",BHS,10363200000,26178.7537607708,395863,53.4207580670063
2020,YR2020,Bahrain,BHR,35837632978.7234,24342.8444554718,1472204,135.460985012931
2020,YR2020,Bangladesh,BGD,373979442362.193,2248.85078828233,166298024,26.271447376215
2020,YR2020,Barbados,BRB,5168344450,18347.1109131055,281698,..
2020,YR2020,Belarus,BLR,61371673344.7424,6542.85579976768,9379952,118.934176146534
2020,YR2020,Belgium,BEL,529694473501.791,45906.2875805246,11538604,156.950121282783
2020,YR2020,Belize,BLZ,2042850000,5227.19363786168,390812,81.821964412463
2020,YR2020,Benin,BEN,15686741893.5187,1200.19426631122,13070169,44.8332333768726
2020,YR2020,Bermuda,BMU,6887364000,106976.546239632,64382,69.1937002313222
2020,YR2020,Bhutan,BTN,2457604333.90927,3191.66906999331,770006,71.8303510394637
2020,YR2020,Bolivia,BOL,36629843806.0781,3099.94219053514,11816299,45.5032626166675
2020,YR2020,Bosnia and Herzegovina,BIH,20226036564.4129,6130.31133245161,3299349,82.1112652572898
2020,YR2020,Botswana,BWA,14960251610.8975,6323.29749806946,2365894,77.6634178431966
2020,YR2020,Brazil,BRA,1476107231310.49,7074.19378337644,208660842,32.3020785437939
2020,YR2020,British Virgin Islands,VGB,..,..,37135,..
2020,YR2020,Brunei Darussalam,BRN,12005799664.2691,26834.3592463839,447404,110.291003563963
2020,YR2020,Bulgaria,BGR,70550652466.6251,10769.9475699414,6550696,110.324081132354
2020,YR2020,Burkina Faso,BFA,17725010532.5268,825.237038782475,21478690,60.7397786403239
2020,YR2020,Burundi,BDI,2649680261.44299,210.008139902508,12617036,26.773329999595
2020,YR2020,Cabo Verde,CPV,1821565613.68613,3539.22661248299,514679,78.3934545931901
2020,YR2020,Cambodia,KHM,34818073901.4851,2081.73914242939,16725474,122.105396346568
2020,YR2020,Cameroon,CMR,40773241177.0505,1555.60370660749,26210558,33.7388313623871
2020,YR2020,Canada,CAN,1655684730000.19,43537.839298904,38028638,61.1567709632763
2020,YR2020,Cayman Islands,CYM,5655358021.43209,82338.7982853661,68684,105.472789465325
2020,YR2020,Central African Republic,CAF,2326720900.38047,462.879071294011,5026628,49.5210200011921
2020,YR2020,Chad,TCD,14932897821.2387,866.947814890409,17224679,40.6428170621932
2020,YR2020,Channel Islands,CHI,9439810769.23077,56785.9402005039,166235,..
2020,YR2020,Chile,CHL,254042159309.311,13114.815470545,19370624,58.1828635629748
2020,YR2020,China,CHN,14996414166715.1,10627.4637989619,1411100000,34.0389507864018
2020,YR2020,Colombia,COL,270348342541.465,5339.68711357943,50629997,34.0555709680101
2020,YR2020,Comoros,COM,1225039195.93742,1527.16990927956,802163,33.7299346157491
2020,YR2020,"Congo, Dem. Rep.",COD,48716961860.1325,507.521230077872,95989998,58.4917573282023
2020,YR2020,"Congo, Rep.",COG,11468687464.0046,1993.586671931,5752791,69.3066247188397
2020,YR2020,Costa Rica,CRI,62395610759.9798,12394.0493969354,5034320,60.1398862509037
2020,YR2020,Cote d'Ivoire,CIV,63027852805.4204,2179.72934832935,28915449,41.9426318190526
2020,YR2020,Croatia,HRV,57963370885.0798,14808.4620188819,3914206,89.5334538008947
2020,YR2020,Cuba,CUB,107351800000,9605.26125067263,11176354,15.6825502693015
2020,YR2020,Curacao,CUW,2534327592.49914,16356.0933254541,154947,..
2020,YR2020,Cyprus,CYP,25555093854.2968,28649.015625,1302247,160.66871645997
2020,YR2020,Czechia,CZE,251109660602.536,23472.8915454417,10697858,128.780430305965
2020,YR2020,Denmark,DNK,355631021931.621,60985.4885601514,5831404,104.433432671151
2020,YR2020,Djibouti,DJI,3144136196.6228,2844.88810647853,1105188,225.744871323723
2020,YR2020,Dominica,DMA,528944444.444444,7827.74842680426,67573,..
2020,YR2020,Dominican Republic,DOM,78546672406.8291,7135.22273255899,11008300,44.7331613466756
2020,YR2020,Ecuador,ECU,95865473000,5463.64515348598,17546065,43.9893109378389
2020,YR2020,"Egypt, Arab Rep.",EGY,383817841547.099,3511.11381026379,109315124,32.1262555667523
2020,YR2020,El Salvador,SLV,24921190000,3997.19279583709,6234673,66.4595069497083
2020,YR2020,Equatorial Guinea,GNQ,9893816007.7398,5764.05502912947,1716468,77.9278846441807
2020,YR2020,Eritrea,ERI,..,..,3291271,..
2020,YR2020,Estonia,EST,31820771493.8974,23933.9939421065,1329522,137.392641283846
2020,YR2020,Eswatini,SWZ,4120621324.89015,3454.784217446,1192729,84.3006119726657
2020,YR2020,Ethiopia,ETH,107657732424.155,905.313159254148,118917671,24.0061143401794
2020,YR2020,Faroe Islands,FRO,3271813311.5831,62240.822409175,52567,96.2241937518396
2020,YR2020,Fiji,FJI,4432466219.87685,4844.42127154524,914963,72.3435757807252
2020,YR2020,Finland,FIN,270000311606.226,48828.6846862799,5529543,72.1845955995888
2020,YR2020,France,FRA,2647926055110.05,39169.8606000707,67601110,58.8388907240647
2020,YR2020,French Polynesia,PYF,5574821989.38239,19966.4838503859,279209,45.8331834386023
2020,YR2020,Gabon,GAB,15342236163.9943,6605.80346077904,2322539,70.1140546463796
2020,YR2020,"Gambia, The",GMB,1812170891.19069,720.335143352133,2515733,47.3955201736291
2020,YR2020,Georgia,GEO,16010869215.68,4300.85701291207,3722716,92.8910841752194
2020,YR2020,Germany,DEU,3940142541354.1,47379.765194548,83160871,72.9932572283324
2020,YR2020,Ghana,GHA,70008243859.8666,2195.45481659987,31887809,66.5754987162431
2020,YR2020,Gibraltar,GIB,..,..,36173,..
2020,YR2020,Greece,GRC,191362985554.861,17886.733165236,10698599,70.2937864486395
2020,YR2020,Greenland,GRL,3089625554.40473,54812.6661771023,56367,82.6595028892583
2020,YR2020,Grenada,GRD,1043411111.11111,8968.55890108484,116341,..
2020,YR2020,Guam,GUM,5916000000,36482.9363953675,162158,63.6747802569304
2020,YR2020,Guatemala,GTM,77719464220.73,4477.61761796418,17357325,41.1407616494521
2020,YR2020,Guinea,GIN,14088693742.9464,1053.66097696415,13371183,115.765259518929
2020,YR2020,Guinea-Bissau,GNB,1683619351.72486,836.26731423732,2013255,43.4304481311735
2020,YR2020,Guyana,GUY,5471256594.72422,6775.70939096303,807481,..
2020,YR2020,Haiti,HTI,14508222518.3018,1290.32538667383,11243848,37.4138801252638
2020,YR2020,Honduras,HND,23352232483.755,2307.61494319511,10119640,88.0008563836292
2020,YR2020,"Hong Kong SAR, China",HKG,344943149590.058,46109.2299946609,7481000,350.679705044448
2020,YR2020,Hungary,HUN,158468487754.196,16386.9308821258,9670419,154.295498794188
