Time,Time Code,Country Name,Country Code,GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita (current US$) [NY.GDP.PCAP.CD],"Population, total [SP.POP.TOTL]",Trade (% of GDP) [NE.TRD.GNFS.ZS]
2016,YR2016,Afghanistan,AFG,18116572395.0772,522.082215583898,34700612,..
2016,YR2016,Albania,ALB,11988668784.6628,4168.37544462548,2876101,74.0144504546815
2016,YR2016,Algeria,DZA,180763839522.151,4424.98529027556,40850721,49.7609327925216
2016,YR2016,American Samoa,ASM,671000000,12843.3342903627,52245,159.165424739195
2016,YR2016,Andorra,AND,2896610479.73077,40129.8192007698,72181,..
2016,YR2016,Angola,AGO,52761617225.9253,1807.95294072643,29183070,53.3701580675988
2016,YR2016,Antigua and Barbuda,ATG,1489603703.7037,16556.8551801588,89969,132.025917905085
2016,YR2016,Argentina,ARG,557532320662.955,12699.9623137756,43900313,26.0938878488799
2016,YR2016,Armenia,ARM,10546136235.5219,3524.42476874707,2992300,76.0779674593548
2016,YR2016,Aruba,ABW,2983635195.53073,27441.5296617282,108727,142.239763387132
2016,YR2016,Australia,AUS,1206836962281.84,49888.0410842736,24190907,40.974079475775
2016,YR2016,Austria,AUT,393687359770.273,45061.4993920192,8736668,101.573494597172
2016,YR2016,Azerbaijan,AZE,37866996882.9157,3880.6852276838,9757812,90.0773187345677
2016,YR2016,"Bahamas, The",BHS,11880900000,30616.5363157284,388055,67.212921580015
2016,YR2016,Bahrain,BHR,33884680851.0638,23800.001440631,1423726,132.822997902774
2016,YR2016,Bangladesh,BGD,265224515675.034,1649.28380858601,160811932,31.3341501346142
2016,YR2016,Barbados,BRB,5330761500,19065.8069800213,279598,..
2016,YR2016,Belarus,BLR,47723545321.259,5039.77560949445,9469379,125.209322899662
2016,YR2016,Belgium,BEL,474271566739.729,41854.5498296444,11331422,159.057696611945
2016,YR2016,Belize,BLZ,2240200000,6142.49873185177,364705,96.4646013748772
2016,YR2016,Benin,BEN,11821065853.3838,1010.5338961993,11697842,58.9869283378276
2016,YR2016,Bermuda,BMU,6899911000,108747.356144305,63449,72.7499093828891
2016,YR2016,Bhutan,BTN,2357504760.78592,3152.30905106786,747866,76.3847528498375
2016,YR2016,Bolivia,BOL,33941126193.9219,3035.87347732132,11180020,56.4010345026573
2016,YR2016,Bosnia and Herzegovina,BIH,17116926327.6247,4928.5665251728,3473003,88.2440351685547
2016,YR2016,Botswana,BWA,15082637184.0496,6749.05994339013,2234776,100.464689766026
2016,YR2016,Brazil,BRA,1795693482853.01,8836.28652735657,203218114,24.5336820777006
2016,YR2016,British Virgin Islands,VGB,..,..,33878,..
2016,YR2016,Brunei Darussalam,BRN,11400266055.3232,26663.2973199878,427564,87.3198012511704
2016,YR2016,Bulgaria,BGR,53929397039.2106,7822.49923292968,6894139,122.805514356513
2016,YR2016,Burkina Faso,BFA,12833363045.3367,663.742364842886,19334856,57.8931727994406
2016,YR2016,Burundi,BDI,2644487776.50077,235.286205393908,11239451,23.0437252570449
