iso_o,iso_d,log_dist
CHL,TUR,9.4817825380978
CHL,UKR,9.515335947010188
CHL,USA,9.020516140373514
CHL,VNM,9.831080824752913
CHL,ZAF,8.98084808502141
CHN,ARG,9.867729278217281
CHN,AUS,9.100127658981215
CHN,AUT,8.918384111516241
CHN,BEL,8.983542652313709
CHN,BGD,8.01837452806485
CHN,BGR,8.904419241216893
CHN,BLR,8.776568531959171
CHN,BRA,9.776466351126802
CHN,BRN,8.2678083288968
CHN,CAN,9.268450776973165
CHN,CHE,8.997674735090726
CHN,CHL,9.856389655674324
CHN,CIV,9.404679428487448
CHN,CMR,9.305855985223067
CHN,COL,9.611628769760836
CHN,CRI,9.553290155348416
CHN,CYP,8.86452453960083
CHN,CZE,8.917611184238881
CHN,DEU,8.959998013939014
CHN,DNK,8.882996187635698
CHN,EGY,8.929490639177658
CHN,ESP,9.130463375571775
CHN,EST,8.759682952158347
CHN,FIN,8.752561712353016
CHN,FRA,9.014961781922702
CHN,GBR,9.005939204726335
CHN,GRC,8.938982596857045
CHN,HKG,7.588955882514699
CHN,HRV,8.942299214399428
CHN,HUN,8.902098521662062
CHN,IDN,8.560421057505142
CHN,IND,8.238804600475955
CHN,IRL,9.022909344038073
CHN,ISL,8.973344316222844
CHN,ISR,8.87444544867756
CHN,ITA,9.003893526633135
CHN,JOR,8.862481877251543
CHN,JPN,7.64879269508767
CHN,KAZ,8.0947352189284
CHN,KHM,8.11704064662067
CHN,KOR,6.862392888278968
CHN,LAO,7.929721197000168
CHN,LTU,8.789865377020831
CHN,LUX,8.982738898877644
CHN,LVA,8.783177204374635
CHN,MAR,9.20543887926284
CHN,MEX,9.430854068251042
CHN,MLT,9.038102364884143
CHN,MMR,8.081499467791694
CHN,MYS,8.37909068142125
CHN,NGA,9.347146646317013
CHN,NLD,8.965863499952142
CHN,NOR,8.858085075562473
CHN,NZL,9.309373612580632
CHN,PAK,8.264331652691196
CHN,PER,9.72114339548679
CHN,PHL,7.955186196823582
CHN,POL,8.846194590698056
CHN,PRT,9.177365632057079
CHN,RUS,8.664758521058628
CHN,SAU,8.795610225648206
CHN,SEN,9.418401147948256
CHN,SGP,8.408417294422328
CHN,SVK,8.91225598254089
CHN,SVN,8.951911423983292
CHN,SWE,8.811918452282494
CHN,THA,8.102856143781906
CHN,TUN,9.064920186895215
CHN,TUR,8.862794629777156
CHN,UKR,8.773508273338912
CHN,USA,9.305075841211476
CHN,VNM,7.753966406231586
CHN,ZAF,9.470222327292774
CIV,ARG,8.886191529453063
CIV,AUS,9.677264890622602
CIV,AUT,8.547162783058669
CIV,BEL,8.541986872069792
CIV,BGD,9.232475570828532
CIV,BGR,8.50762334616924
CIV,BLR,8.717051247685674
CIV,BRA,8.635996328814096
CIV,BRN,9.484690213893224
CIV,CAN,9.039772074238597
CIV,CHE,8.468455155888083
CIV,CHL,9.014427186041827
CIV,CHN,9.404679428487448
CIV,CMR,7.45642624743875
CIV,COL,8.971302929294692
CIV,CRI,9.08557966136875
CIV,CYP,8.530849517863723
CIV,CZE,8.570727323251164
CIV,DEU,8.563411097784357
CIV,DNK,8.664821158817501
CIV,EGY,8.4355468152201
CIV,ESP,8.270452658338941
CIV,EST,8.779693292811322
CIV,FIN,8.790984228628579
CIV,FRA,8.49375238998324
CIV,GBR,8.54724100028814
CIV,GRC,8.432742315362631
CIV,HKG,9.444629579061958
CIV,HRV,8.497421411644268
CIV,HUN,8.553600527656515
CIV,IDN,9.423161227117863
CIV,IND,9.091371908978362
CIV,IRL,8.584494579818589
CIV,ISL,8.810525869085813
CIV,ISR,8.519356849020047
CIV,ITA,8.386348928080967
CIV,JOR,8.537303810493764
CIV,JPN,9.554519264462987
CIV,KAZ,9.091546025116967
CIV,KHM,9.388136705373608
CIV,KOR,9.478805220749646
CIV,LAO,9.357080518646132
CIV,LTU,8.714654889002366
CIV,LUX,8.521298552876079
CIV,LVA,8.740753615826783
CIV,MAR,8.073871687051103
CIV,MEX,9.245533755544288
CIV,MLT,8.268042363719786
CIV,MMR,9.298729382925568
CIV,MYS,9.369246583459844
CIV,NGA,6.73105294474375
CIV,NLD,8.575184891310242
CIV,NOR,8.73310956951559
CIV,NZL,9.661117220594216
CIV,PAK,9.04779826573924
CIV,PER,9.025059159719685
CIV,PHL,9.515741284499727
CIV,POL,8.649314189902379
CIV,PRT,8.230826253795415
CIV,RUS,8.812178629250468
CIV,SAU,8.670206424596257
CIV,SEN,7.49523634163709
CIV,SGP,9.391179163349957
CIV,SVK,8.551829952759045
CIV,SVN,8.491778147935499
CIV,SWE,8.748525681659087
CIV,THA,9.344379010929531
CIV,TUN,8.241628077880689
CIV,TUR,8.547196943196742
CIV,UKR,8.692756126762571
CIV,USA,8.980757256100514
CIV,VNM,9.379732030076777
CIV,ZAF,8.510734579411382
CMR,ARG,9.042698814784817
CMR,AUS,9.594763645287616
CMR,AUT,8.509089444576889
CMR,BEL,8.570167162674855
CMR,BGD,9.072118567978803
CMR,BGR,8.40631123841702
CMR,BLR,8.657318719859884
CMR,BRA,8.85333594519251
CMR,BRN,9.347228624038305
CMR,CAN,9.18946141564567
CMR,CHE,8.479098516044385
CMR,CHL,9.162325277362726
CMR,CHN,9.305855985223067
CMR,CIV,7.45642624743875
CMR,COL,9.169945473737325
CMR,CRI,9.264164511072801
CMR,CYP,8.330029048204747
CMR,CZE,8.547703385601102
CMR,DEU,8.578571035371994
CMR,DNK,8.660070970179792
CMR,EGY,8.183026455085635
CMR,ESP,8.377350955817665
CMR,EST,8.746426164510577
CMR,FIN,8.759152687336886
CMR,FRA,8.53419149812162
CMR,GBR,8.59666607523253
CMR,GRC,8.293708832033555
CMR,HKG,9.31905216582293
CMR,HRV,8.452968221116464
CMR,HUN,8.499380686512161
CMR,IDN,9.27244061041705
CMR,IND,8.915186589018989
CMR,IRL,8.655594208152054
CMR,ISL,8.885981590313897
CMR,ISR,8.286563942044712
CMR,ITA,8.35095228512481
CMR,JOR,8.302753154398411
CMR,JPN,9.479071249560299
CMR,KAZ,8.955361925084128
CMR,KHM,9.23996713307352
CMR,KOR,9.389147426803442
CMR,LAO,9.210607336338025
CMR,LTU,8.664489116717588
CMR,LUX,8.540348036882726
CMR,LVA,8.701776521804144
CMR,MAR,8.25850510153122
CMR,MEX,9.39492436752439
CMR,MLT,8.183278681022754
CMR,MMR,9.140341852137249
CMR,MYS,9.211724413748344
CMR,NGA,6.843760396712841
CMR,NLD,8.600153239511
CMR,NOR,8.738818630981708
CMR,NZL,9.631934046013898
CMR,PAK,8.877452264682958
CMR,PER,9.2054347591089
CMR,PHL,9.391852434551415
CMR,POL,8.60478658233623
CMR,PRT,8.391503656609013
CMR,RUS,8.737299494959597
CMR,SAU,8.395483983422228
CMR,SEN,8.130151230146689
CMR,SGP,9.236629757825806
CMR,SVK,8.509533934048749
CMR,SVN,8.45692882969834
CMR,SWE,8.7324743953219
CMR,THA,9.190705972528905
CMR,TUN,8.208879748355383
CMR,TUR,8.409744942403393
CMR,UKR,8.608865124456353
CMR,USA,9.144145332903392
CMR,VNM,9.241253596379611
CMR,ZAF,8.358939505760883
COL,ARG,8.456649453828586
COL,AUS,9.565245250272625
COL,AUT,9.183859220903985
COL,BEL,9.090895806743708
COL,BGD,9.711498011025583
COL,BGR,9.244550476044678
COL,BLR,9.2511982058542
COL,BRA,8.389162982353294
COL,BRN,9.825084291901247
COL,CAN,8.380955053144344
COL,CHE,9.112802953716669
COL,CHL,8.359238652749115
COL,CHN,9.611628769760836
COL,CIV,8.971302929294692
COL,CMR,9.169945473737325
COL,CRI,7.054435841111752
COL,CYP,9.33894728422627
COL,CZE,9.168041662649127
COL,DEU,9.11192634020317
COL,DNK,9.153112238058787
COL,EGY,9.333760820849976
COL,ESP,9.000483288337891
COL,EST,9.222747089380745
COL,FIN,9.22261374505042
COL,FRA,9.071960329337607
COL,GBR,9.056099904784826
COL,GRC,9.255927316071551
COL,HKG,9.733658439221953
COL,HRV,9.182706345165364
COL,HUN,9.204865512244906
COL,IDN,9.892039270313797
COL,IND,9.634990923497678
COL,IRL,9.012866151229959
COL,ISL,8.96798405686211
COL,ISR,9.357578644640867
COL,ITA,9.156036550496063
COL,JOR,9.367040655941631
COL,JPN,9.565414234868435
COL,KAZ,9.547367454641856
COL,KHM,9.810766268646939
COL,KOR,9.603550696017331
COL,LAO,9.770184705221707
COL,LTU,9.23590285002631
COL,LUX,9.103998930923868
COL,LVA,9.223985847563318
COL,MAR,8.952200273145381
COL,MEX,8.035589419926643
COL,MLT,9.177690106081338
COL,MMR,9.767811576220744
COL,MYS,9.85731952256606
COL,NGA,9.070388871636048
COL,NLD,9.096875549402922
COL,NOR,9.141792544299685
COL,NZL,9.3905505346789
COL,PAK,9.589852940786221
COL,PER,7.536520726112676
COL,PHL,9.755878678362187
COL,POL,9.21242619513382
COL,PRT,8.938054500742982
COL,RUS,9.303748744490912
COL,SAU,9.46897538372438
COL,SEN,8.76445287699399
COL,SGP,9.871191607735307
COL,SVK,9.189961526698303
COL,SVN,9.170802656583
COL,SWE,9.185218442242393
COL,THA,9.794332067303914
COL,TUN,9.136500702287673
COL,TUR,9.291213196545792
COL,UKR,9.278761346627975
COL,USA,8.29932843272768
COL,VNM,9.751338784212871
COL,ZAF,9.27147686276534
CRI,ARG,8.640017188936756
CRI,AUS,9.534557824530381
CRI,AUT,9.205367025364396
CRI,BEL,9.110128799949862
CRI,BGD,9.695004755245584
CRI,BGR,9.273044712031593
CRI,BLR,9.25784399462015
CRI,BRA,8.616744546526526
CRI,BRN,9.761278042309009
CRI,CAN,8.235995118995513
CRI,CHE,9.139906748819094
CRI,CHL,8.525846047249244
CRI,CHN,9.553290155348416
CRI,CIV,9.08557966136875
CRI,CMR,9.264164511072801
CRI,COL,7.054435841111752
CRI,CYP,9.373042384713198
CRI,CZE,9.186478119541375
CRI,DEU,9.129319669554983
CRI,DNK,9.160487723570222
CRI,EGY,9.376835685171029
CRI,ESP,9.045927061035107
CRI,EST,9.219879727301368
CRI,FIN,9.21829862094123
CRI,FRA,9.095989452365682
CRI,GBR,9.07423561394244
CRI,GRC,9.292065970486549
CRI,HKG,9.676008365923842
CRI,HRV,9.20905855079432
CRI,HUN,9.226680147771726
CRI,IDN,9.839878199588064
CRI,IND,9.634935332098372
CRI,IRL,9.026257785479245
CRI,ISL,8.947587892162865
CRI,ISR,9.395092306341846
CRI,ITA,9.191519260835388
CRI,JOR,9.403860654970956
CRI,JPN,9.48663636838576
CRI,KAZ,9.532699195558891
CRI,KHM,9.76628715161062
CRI,KOR,9.535036397553347
CRI,LAO,9.731231963473496
CRI,LTU,9.241833225065164
CRI,LUX,9.125663250309746
CRI,LVA,9.226036540082507
CRI,MAR,9.014692817170298
CRI,MEX,7.566860035875442
CRI,MLT,9.223200327150218
CRI,MMR,9.74417700009968
CRI,MYS,9.82228563156774
CRI,NGA,9.172004970818563
CRI,NLD,9.112611659878993
CRI,NOR,9.140271278713133
CRI,NZL,9.36537209214482
CRI,PAK,9.589428649995588
CRI,PER,7.854549221372853
CRI,PHL,9.689343385018718
CRI,POL,9.224468103940742
CRI,PRT,8.989592947655451
CRI,RUS,9.302689809469069
CRI,SAU,9.506871922039739
CRI,SEN,8.887220672136538
CRI,SGP,9.825718424986103
CRI,SVK,9.211261947195261
CRI,SVN,9.197241454522436
CRI,SWE,9.184009230229794
CRI,THA,9.761143729974986
CRI,TUN,9.182919944780176
CRI,TUR,9.319145448317371
CRI,UKR,9.29015843903529
CRI,USA,8.17889128196409
CRI,VNM,9.706045860449088
CRI,ZAF,9.374794926941712
CYP,ARG,9.416668940536306
CYP,AUS,9.576844253261577
CYP,AUT,7.609836928047121
CYP,BEL,7.974180063397002
CYP,BGD,8.629895430546801
CYP,BGR,7.094750895320972
CYP,BLR,7.664202088569645
CYP,BRA,9.273493558981382
CYP,BRN,9.098144996231227
CYP,CAN,9.097771382027572
CYP,CHE,7.833303824747209
CYP,CHL,9.490295165762223
CYP,CHN,8.86452453960083
CYP,CIV,8.530849517863723
CYP,CMR,8.330029048204747
CYP,COL,9.33894728422627
CYP,CRI,9.373042384713198
CYP,CZE,7.7233647526000375
CYP,DEU,7.928795139655255
CYP,DNK,7.929457365221809
CYP,EGY,6.39819552033738
CYP,ESP,8.098054828967312
CYP,EST,7.927520949931397
CYP,FIN,7.953352089400625
CYP,FRA,7.991101972440774
CYP,GBR,8.078265814443913
CYP,GRC,6.819644570676477
CYP,HKG,8.963231431080839
CYP,HRV,7.540400049007545
CYP,HUN,7.504156950144898
CYP,IDN,9.096357792927257
CYP,IND,8.336907001856353
CYP,IRL,8.210823453866851
CYP,ISL,8.493329914831671
CYP,ISR,5.901784886140067
CYP,ITA,7.579597103714746
CYP,JOR,6.061969375012553
CYP,JPN,9.11259633273742
CYP,KAZ,8.248387042493505
CYP,KHM,8.936917617173549
CYP,KOR,8.988752235377088
CYP,LAO,8.856512086742901
CYP,LTU,7.723494800815375
CYP,LUX,7.912007436406836
CYP,LVA,7.833610524717398
CYP,MAR,8.205246568075934
CYP,MEX,9.405895642295986
CYP,MLT,7.440655065799439
CYP,MMR,8.779679294614935
CYP,MYS,8.968807901109935
CYP,NGA,8.394201489177469
CYP,NLD,7.98923497264326
CYP,NOR,8.071596475416117
CYP,NZL,9.718025670076944
CYP,PAK,8.197661804835587
CYP,PER,9.444360557665222
CYP,PHL,9.090942683469196
CYP,POL,7.668646151128601
CYP,PRT,8.23385102128343
CYP,RUS,7.747886088738614
CYP,SAU,7.462068461493383
CYP,SEN,8.620234319372752
CYP,SGP,9.008085989810647
CYP,SVK,7.58542682728594
CYP,SVN,7.5982334007716155
CYP,SWE,7.9766712992940025
CYP,THA,8.86435848158939
CYP,TUN,7.643249051273156
CYP,TUR,6.632733393757071
CYP,UKR,7.44699633314253
CYP,USA,9.08146225035946
CYP,VNM,8.873681898013873
CYP,ZAF,8.967452299177618
CZE,ARG,9.378971136103699
CZE,AUS,9.686420501840516
CZE,AUT,5.531204890791419
CZE,BEL,6.577067301234252
CZE,BGD,8.85828346276759
CZE,BGR,6.975288685968704
CZE,BLR,6.894027482480728
CZE,BRA,9.22576578617892
CZE,BRN,9.243906667459786
CZE,CAN,8.808032474628813
CZE,CHE,6.435215797178402
CZE,CHL,9.432448187100798
CZE,CHN,8.917611184238881
CZE,CIV,8.570727323251164
CZE,CMR,8.547703385601102
CZE,COL,9.168041662649127
CZE,CRI,9.186478119541375
CZE,CYP,7.7233647526000375
CZE,DEU,6.301932842973745
CZE,DNK,6.448637938483899
CZE,EGY,7.877775575126859
CZE,ESP,7.482314850303162
CZE,EST,7.1126998285051934
CZE,FIN,7.170192617702717
CZE,FRA,6.785147435135429
CZE,GBR,6.944075636320721
CZE,GRC,7.336804743515189
CZE,HKG,9.081894995047362
CZE,HRV,6.198513878475744
CZE,HUN,6.098414224379338
CZE,IDN,9.278499829603595
CZE,IND,8.65030892266554
CZE,IRL,7.289759315841485
CZE,ISL,7.878575483166829
CZE,ISR,7.868975780902478
CZE,ITA,6.831477832142178
CZE,JOR,7.897116902570807
CZE,JPN,9.114075806891075
CZE,KAZ,8.453714801474295
CZE,KHM,9.112162885373808
CZE,KOR,9.019429593199968
CZE,LAO,9.031921350376292
CZE,LTU,6.798592209438028
CZE,LUX,6.391479831869323
CZE,LVA,6.900977260022578
CZE,MAR,7.820348784530455
CZE,MEX,9.203827106640261
CZE,MLT,7.365476917417126
CZE,MMR,8.988215176961138
CZE,MYS,9.16475078050531
CZE,NGA,8.510131919211231
CZE,NLD,6.564500734419729
CZE,NOR,7.018541449120722
CZE,NZL,9.821139648270695
CZE,PAK,8.526873386776197
CZE,PER,9.319368752784971
CZE,PHL,9.201173282309538
CZE,POL,6.24739043734621
CZE,PRT,7.716591749285888
CZE,RUS,7.422373700986824
CZE,SAU,8.286039645578203
CZE,SEN,8.493641208060936
CZE,SGP,9.19682038748371
CZE,SVK,5.680466081308223
CZE,SVN,6.1068758836191925
CZE,SWE,6.960072548927726
CZE,THA,9.056089053751718
CZE,TUN,7.3229753193164475
CZE,TUR,7.320547478276713
CZE,UKR,7.040155406968041
CZE,USA,8.790866345579834
CZE,VNM,9.028650375705888
CZE,ZAF,9.144338700956686
DEU,ARG,9.351157409716329
DEU,AUS,9.714909665659228
DEU,AUT,6.638216156670432
DEU,BEL,5.282574596865876
DEU,BGD,8.926674888885236
DEU,BGR,7.3599748297904775
DEU,BLR,7.247832438624797
DEU,BRA,9.194989447132544
DEU,BRN,9.28841098249765
DEU,CAN,8.725922799163575
DEU,CHE,6.222180753357798
DEU,CHL,9.400829317991766
DEU,CHN,8.959998013939014
DEU,CIV,8.563411097784357
DEU,CMR,8.578571035371994
DEU,COL,9.11192634020317
DEU,CRI,9.129319669554983
DEU,CYP,7.928795139655255
DEU,CZE,6.301932842973745
DEU,DNK,6.389994999307604
DEU,EGY,8.042883665087105
DEU,ESP,7.299345913517128
DEU,EST,7.259169610129262
DEU,FIN,7.2963834378205075
DEU,FRA,6.086543791157789
DEU,GBR,6.2052914327608235
DEU,GRC,7.596182337271331
DEU,HKG,9.128012772591244
DEU,HRV,6.815931833448823
DEU,HUN,6.883725564126504
DEU,IDN,9.326096465884495
DEU,IND,8.737073343631295
DEU,IRL,6.825318115218652
DEU,ISL,7.691211061373221
DEU,ISR,8.046518937351937
DEU,ITA,7.044052966881317
DEU,JOR,8.071842525194352
DEU,JPN,9.137591276131703
DEU,KAZ,8.546440877304942
DEU,KHM,9.164510441986932
DEU,KOR,9.052959279981533
DEU,LAO,9.087291445823276
DEU,LTU,7.149039685456858
DEU,LUX,5.375215442738951
DEU,LVA,7.143169635083029
DEU,MAR,7.712966506244957
DEU,MEX,9.148441670114355
DEU,MLT,7.514083973038796
DEU,MMR,9.048796613902981
DEU,MYS,9.21736166490763
DEU,NGA,8.521355317739003
DEU,NLD,5.1563153420613395
DEU,NOR,6.876555178547315
DEU,NZL,9.842927772367428
DEU,PAK,8.62349420466752
DEU,PER,9.274241502523523
DEU,PHL,9.2419107418912
DEU,POL,6.873082153858135
DEU,PRT,7.545406662788034
DEU,RUS,7.632974121323348
DEU,SAU,8.411445267392146
DEU,SEN,8.443215487700291
DEU,SGP,9.247662167942279
DEU,SVK,6.706154506688146
DEU,SVN,6.703024296142593
DEU,SWE,7.02012725679043
DEU,THA,9.112273084842128
DEU,TUN,7.407702951788431
DEU,TUR,7.619887105323759
DEU,UKR,7.406268009240367
DEU,USA,8.70538647582789
DEU,VNM,9.081719645128873
DEU,ZAF,9.166509271300354
DNK,ARG,9.400090104765383
DNK,AUS,9.683719547649325
DNK,AUT,6.766802587947099
DNK,BEL,6.64269212578871
DNK,BGD,8.86828137845024
DNK,BGR,7.402076450488161
DNK,BLR,6.8845356784765865
DNK,BRA,9.252601650230504
DNK,BRN,9.243065031385761
DNK,CAN,8.741492075076936
DNK,CHE,6.94071411977885
DNK,CHL,9.444984734695442
DNK,CHN,8.882996187635698
DNK,CIV,8.664821158817501
DNK,CMR,8.660070970179792
DNK,COL,9.153112238058787
DNK,CRI,9.160487723570222
DNK,CYP,7.929457365221809
DNK,CZE,6.448637938483899
DNK,DEU,6.389994999307604
DNK,EGY,8.07375546296283
DNK,ESP,7.637705348266017
DNK,EST,6.72896372439275
DNK,FIN,6.785177504414599
DNK,FRA,6.9349900234690764
DNK,GBR,6.866509861497696
DNK,GRC,7.666472479751521
DNK,HKG,9.068681065744096
DNK,HRV,7.024088375095149
DNK,HUN,6.919664086806273
DNK,IDN,9.291153244535053
DNK,IND,8.67461685205059
DNK,IRL,7.1232681908774325
DNK,ISL,7.655098935616491
DNK,ISR,8.052385957491955
DNK,ITA,7.33569004293724
DNK,JOR,8.072412141620699
DNK,JPN,9.071369756419353
DNK,KAZ,8.449120539254722
DNK,KHM,9.116014197879405
DNK,KOR,8.981557952083504
DNK,LAO,9.033133393399883
DNK,LTU,6.703814420137231
DNK,LUX,6.687379518797757
DNK,LVA,6.585233835929599
DNK,MAR,7.94907667444706
DNK,MEX,9.161446617441454
DNK,MLT,7.698481427335803
DNK,MMR,8.997393284588247
DNK,MYS,9.177151979734953
DNK,NGA,8.619237193517808
DNK,NLD,6.434504944889563
DNK,NOR,6.1847977525462
DNK,NZL,9.811757058006522
DNK,PAK,8.55131496550785
DNK,PER,9.315015652914314
DNK,PHL,9.188666787530707
DNK,POL,6.505646382489663
DNK,PRT,7.815396713292155
DNK,RUS,7.356511012033564
DNK,SAU,8.395689517762545
DNK,SEN,8.563935736834996
DNK,SGP,9.208185552018321
DNK,SVK,6.793007282929989
DNK,SVN,6.981760102959126
DNK,SWE,6.26108530404984
DNK,THA,9.062864664868172
DNK,TUN,7.651466287933996
DNK,TUR,7.610099536473704
DNK,UKR,7.191843400923702
DNK,USA,8.730996134758499
DNK,VNM,9.024008625107639
DNK,ZAF,9.20915226645826
EGY,ARG,9.3790809567751
EGY,AUS,9.576754139253431
EGY,AUT,7.777457840517968
EGY,BEL,8.074784184245347
EGY,BGD,8.6739362224813
EGY,BGR,7.360657255014923
EGY,BLR,7.888388512783353
EGY,BRA,9.233006542475094
EGY,BRN,9.120158300917288
EGY,CAN,9.12889851094393
EGY,CHE,7.930079579962822
EGY,CHL,9.458699326031445
EGY,CHN,8.929490639177658
EGY,CIV,8.4355468152201
EGY,CMR,8.183026455085635
EGY,COL,9.333760820849976
EGY,CRI,9.376835685171029
EGY,CYP,6.39819552033738
EGY,CZE,7.877775575126859
EGY,DEU,8.042883665087105
EGY,DNK,8.07375546296283
EGY,ESP,8.11840285735785
EGY,EST,8.103225942321574
EGY,FIN,8.125838659219696
EGY,FRA,8.075649508463746
EGY,GBR,8.165325531094167
EGY,GRC,7.0239601811517804
EGY,HKG,9.005643504572477
EGY,HRV,7.695912594337405
EGY,HUN,7.698830573201609
EGY,IDN,9.102687341624605
EGY,IND,8.39674723834035
EGY,IRL,8.288297377516347
EGY,ISL,8.571232412294506
EGY,ISR,6.002535536916981
EGY,ITA,7.6655715971489515
EGY,JOR,6.203037820162455
EGY,JPN,9.167182108837777
EGY,KAZ,8.36089043085689
EGY,KHM,8.963329242636968
EGY,KOR,9.047511747469034
EGY,LAO,8.89163590942715
EGY,LTU,7.931069143600019
EGY,LUX,8.015636808528479
EGY,LVA,8.021349115070077
EGY,MAR,8.188993244861566
EGY,MEX,9.424207429358125
EGY,MLT,7.431447176125441
EGY,MMR,8.811051352508345
EGY,MYS,8.982523417304376
EGY,NGA,8.27309460904363
EGY,NLD,8.096934089837802
EGY,NOR,8.205406660044467
EGY,NZL,9.709379001254492
EGY,PAK,8.282220197323403
EGY,PER,9.428575094681412
EGY,PHL,9.125033105800943
EGY,POL,7.867057989609579
EGY,PRT,8.24274239824879
EGY,RUS,7.974327730184583
EGY,SAU,7.405861553700187
EGY,SEN,8.566906167758749
EGY,SGP,9.020816420092856
EGY,SVK,7.760594898275675
EGY,SVN,7.740344350706316
EGY,SWE,8.133723598584577
EGY,THA,8.892259158964162
EGY,TUN,7.6442746395733385
EGY,TUR,7.122801333884825
EGY,UKR,7.726503300809851
EGY,USA,9.108131883457322
EGY,VNM,8.913931397310456
EGY,ZAF,8.888344386977593
ESP,ARG,9.216903785576159
ESP,AUS,9.781288844632803
ESP,AUT,7.502185934726393
ESP,BEL,7.182838315857403
ESP,BGD,9.066639848563533
ESP,BGR,7.720816112709007
ESP,BLR,7.923963741395431
ESP,BRA,9.034769577424965
ESP,BRN,9.393961916752817
ESP,CAN,8.706241737861145
ESP,CHE,7.05022398953545
ESP,CHL,9.27941017383725
ESP,CHN,9.130463375571775
ESP,CIV,8.270452658338941
ESP,CMR,8.377350955817665
ESP,COL,9.000483288337891
ESP,CRI,9.045927061035107
ESP,CYP,8.098054828967312
ESP,CZE,7.482314850303162
ESP,DEU,7.299345913517128
ESP,DNK,7.637705348266017
ESP,EGY,8.11840285735785
ESP,EST,7.970873023697905
ESP,FIN,7.99030424044927
ESP,FRA,6.960969926388265
ESP,GBR,7.141545156512303
ESP,GRC,7.771869379072693
ESP,HKG,9.263981607790694
ESP,HRV,7.43982954288716
ESP,HUN,7.5896923605140945
ESP,IDN,9.408232574636093
ESP,IND,8.893167145661321
ESP,IRL,7.279481580791563
ESP,ISL,7.97063710315333
ESP,ISR,8.17362681075416
ESP,ITA,7.2201982543753775
ESP,JOR,8.20289523807873
ESP,JPN,9.285208483722016
ESP,KAZ,8.767696157217168
ESP,KHM,9.278724925141724
ESP,KOR,9.211603573800708
ESP,LAO,9.214374225040082
ESP,LTU,7.888478526375466
ESP,LUX,7.155578174506011
ESP,LVA,7.906860258876572
ESP,MAR,6.636802488484233
ESP,MEX,9.113163060165247
ESP,MLT,7.421056037074365
ESP,MMR,9.171670123289534
ESP,MYS,9.313317449500627
ESP,NGA,8.25523370501505
ESP,NLD,7.300719914053485
ESP,NOR,7.779375788061125
ESP,NZL,9.882579494476435
ESP,PAK,8.802615713004597
ESP,PER,9.161314294981509
ESP,PHL,9.364367044114806
ESP,POL,7.737618463405026
ESP,PRT,6.2164509992368355
ESP,RUS,8.145926590887985
ESP,SAU,8.512360934847868
ESP,SEN,8.059726643507894
ESP,SGP,9.341380037826339
ESP,SVK,7.531372300885083
ESP,SVN,7.378105723080648
ESP,SWE,7.8620767855443
ESP,THA,9.229524180392469
ESP,TUN,7.149787314400732
ESP,TUR,7.915723783267712
ESP,UKR,7.959931580230916
ESP,USA,8.660473112354948
ESP,VNM,9.215648260180691
ESP,ZAF,9.057513382351036
EST,ARG,9.466976724772428
EST,AUS,9.631802181212523
EST,AUT,7.215503179383884
EST,BEL,7.378444922866013
EST,BGD,8.762744600914647
EST,BGR,7.532039936702234
EST,BLR,6.464412743108764
EST,BRA,9.329617402177847
EST,BRN,9.164991584471482
EST,CAN,8.801742762705219
EST,CHE,7.49232176466799
EST,CHL,9.50810593473185
EST,CHN,8.759682952158347
EST,CIV,8.779693292811322
EST,CMR,8.746426164510577
EST,COL,9.222747089380745
EST,CRI,9.219879727301368
EST,CYP,7.927520949931397
EST,CZE,7.1126998285051934
EST,DEU,7.259169610129262
EST,DNK,6.72896372439275
EST,EGY,8.103225942321574
EST,ESP,7.970873023697905
EST,FIN,4.39426160622213
EST,FRA,7.5278429375723315
EST,GBR,7.488344996766516
EST,GRC,7.776853769328193
EST,HKG,8.970132550640859
EST,HRV,7.392875327284053
EST,HUN,7.228256367379172
EST,IDN,9.225674205541367
EST,IND,8.558312485738526
EST,IRL,7.6034626793805575
EST,ISL,7.805620906339801
EST,ISR,8.049494104671385
EST,ITA,7.662202617838243
EST,JOR,8.061009781475352
EST,JPN,8.973450141539058
EST,KAZ,8.273666814523372
EST,KHM,9.030370408019138
EST,KOR,8.871045515508984
EST,LAO,8.938273478874796
EST,LTU,6.2689574483114985
EST,LUX,7.386576791173196
EST,LVA,5.624635005026367
EST,MAR,8.201438614301903
EST,MEX,9.200223367233693
EST,MLT,7.90836326194568
EST,MMR,8.904641093414819
EST,MYS,9.102841015071728
EST,NGA,8.726858964142345
EST,NLD,7.285563435184352
EST,NOR,6.668757460329578
EST,NZL,9.764881591756716
EST,PAK,8.417707164887512
EST,PER,9.379344477189743
EST,PHL,9.10128291995143
EST,POL,6.7226770861559695
EST,PRT,8.105261318785924
EST,RUS,6.770543177996613
EST,SAU,8.350425247629047
EST,SEN,8.708515948913822
EST,SGP,9.135503888368573
EST,SVK,7.204656226719863
EST,SVN,7.398897652326245
EST,SWE,5.93473598204628
EST,THA,8.974500436603577
EST,TUN,7.909029967350548
EST,TUR,7.633751958003802
EST,UKR,6.971794300390487
EST,USA,8.802895305042554
EST,VNM,8.92489313375437
EST,ZAF,9.250135919880307
FIN,ARG,9.470494503590675
FIN,AUS,9.629801083126383
FIN,AUT,7.270878488100216
FIN,BEL,7.409488895429901
