iso_o,iso_d,contig,comlang_off,colony,comcol,dist,log_dist
CZE,MAR,0,0,0,0,2490.774,7.820348784530455
CZE,MEX,0,0,0,0,9935.079,9.203827106640261
CZE,MLT,0,0,0,0,1580.469,7.365476917417126
CZE,MMR,0,0,0,0,8008.151,8.988215176961138
CZE,MYS,0,0,0,0,9554.34,9.16475078050531
CZE,NGA,0,0,0,0,4964.818,8.510131919211231
CZE,NLD,0,0,0,0,709.4576,6.564500734419729
CZE,NOR,0,0,0,0,1117.156,7.018541449120722
CZE,NZL,0,0,0,0,18419.03,9.821139648270695
CZE,PAK,0,0,0,0,5048.636,8.526873386776197
CZE,PER,0,0,0,0,11151.94,9.319368752784971
CZE,PHL,0,0,0,0,9908.748,9.201173282309538
CZE,POL,1,0,0,0,516.6628,6.24739043734621
CZE,PRT,0,0,0,0,2245.294,7.716591749285888
CZE,RUS,0,0,0,0,1673.0,7.422373700986824
CZE,SAU,0,0,0,0,3968.088,8.286039645578203
CZE,SEN,0,0,0,0,4883.616,8.493641208060936
CZE,SGP,0,0,0,0,9865.71,9.19682038748371
CZE,SVK,1,0,0,0,293.086,5.680466081308223
CZE,SVN,0,0,0,0,448.934,6.1068758836191925
CZE,SWE,0,0,0,0,1053.71,6.960072548927726
CZE,THA,0,0,0,0,8570.566,9.056089053751718
CZE,TUN,0,0,0,0,1514.704,7.3229753193164475
CZE,TUR,0,0,0,0,1511.031,7.320547478276713
CZE,UKR,0,0,0,0,1141.565,7.040155406968041
CZE,USA,0,0,0,0,6573.925,8.790866345579834
CZE,VNM,0,0,0,0,8338.598,9.028650375705888
CZE,ZAF,0,0,0,0,9361.293,9.144338700956686
DEU,ARG,0,0,0,0,11512.14,9.351157409716329
DEU,AUS,0,0,0,0,16562.72,9.714909665659228
DEU,AUT,1,1,0,0,763.7314,6.638216156670432
DEU,BEL,1,1,0,0,196.8761,5.282574596865876
DEU,BGD,0,0,0,0,7530.185,8.926674888885236
DEU,BGR,0,0,0,0,1571.797,7.3599748297904775
DEU,BLR,0,0,0,0,1405.056,7.247832438624797
DEU,BRA,0,0,0,0,9847.663,9.194989447132544
DEU,BRN,0,0,0,0,10811.99,9.28841098249765
DEU,CAN,0,0,0,0,6160.559,8.725922799163575
DEU,CHE,1,1,0,0,503.8007,6.222180753357798
DEU,CHL,0,0,0,0,12098.41,9.400829317991766
DEU,CHN,0,0,0,0,7785.342,8.959998013939014
DEU,CIV,0,0,0,0,5236.513,8.563411097784357
DEU,CMR,0,0,0,0,5316.503,8.578571035371994
DEU,COL,0,0,0,0,9062.736,9.11192634020317
DEU,CRI,0,0,0,0,9221.746,9.129319669554983
DEU,CYP,0,0,0,0,2776.08,7.928795139655255
DEU,CZE,1,0,0,0,545.6255,6.301932842973745
DEU,DNK,1,0,0,0,595.8536,6.389994999307604
DEU,EGY,0,0,0,0,3111.573,8.042883665087105
DEU,ESP,0,0,0,0,1479.332,7.299345913517128
DEU,EST,0,0,0,0,1421.076,7.259169610129262
DEU,FIN,0,0,0,0,1474.956,7.2963834378205075
DEU,FRA,1,0,0,0,439.8984,6.086543791157789
DEU,GBR,0,0,0,0,495.3633,6.2052914327608235
DEU,GRC,0,0,0,0,1990.582,7.596182337271331
DEU,HKG,0,0,0,0,9209.702,9.128012772591244
DEU,HRV,0,0,0,0,912.2662,6.815931833448823
DEU,HUN,0,0,0,0,976.2567,6.883725564126504
DEU,IDN,0,0,0,0,11227.22,9.326096465884495
DEU,IND,0,0,0,0,6229.637,8.737073343631295
DEU,IRL,0,0,0,0,920.8693,6.825318115218652
DEU,ISL,0,0,0,0,2189.024,7.691211061373221
DEU,ISR,0,0,0,0,3122.905,8.046518937351937
DEU,ITA,0,0,0,0,1146.023,7.044052966881317
DEU,JOR,0,0,0,0,3202.998,8.071842525194352
DEU,JPN,0,0,0,0,9298.341,9.137591276131703
DEU,KAZ,0,0,0,0,5148.398,8.546440877304942
DEU,KHM,0,0,0,0,9552.044,9.164510441986932
DEU,KOR,0,0,0,0,8543.784,9.052959279981533
DEU,LAO,0,0,0,0,8842.204,9.087291445823276
DEU,LTU,0,0,0,0,1272.883,7.149039685456858
DEU,LUX,1,1,0,0,215.9864,5.375215442738951
DEU,LVA,0,0,0,0,1265.433,7.143169635083029
DEU,MAR,0,0,0,0,2237.169,7.712966506244957
DEU,MEX,0,0,0,0,9399.781,9.148441670114355
DEU,MLT,0,0,0,0,1833.687,7.514083973038796
DEU,MMR,0,0,0,0,8508.293,9.048796613902981
DEU,MYS,0,0,0,0,10070.46,9.21736166490763
DEU,NGA,0,0,0,0,5020.854,8.521355317739003
DEU,NLD,1,0,0,0,173.5239,5.1563153420613395
DEU,NOR,0,0,0,0,969.2816,6.876555178547315
DEU,NZL,0,0,0,0,18824.75,9.842927772367428
DEU,PAK,0,0,0,0,5560.783,8.62349420466752
DEU,PER,0,0,0,0,10659.87,9.274241502523523
DEU,PHL,0,0,0,0,10320.74,9.2419107418912
DEU,POL,1,0,1,0,965.9211,6.873082153858135
DEU,PRT,0,0,0,0,1892.032,7.545406662788034
DEU,RUS,0,0,0,0,2065.183,7.632974121323348
DEU,SAU,0,0,0,0,4498.257,8.411445267392146
DEU,SEN,0,0,0,0,4643.462,8.443215487700291
DEU,SGP,0,0,0,0,10380.27,9.247662167942279
DEU,SVK,0,0,0,0,817.4212,6.706154506688146
DEU,SVN,0,0,0,0,814.8665,6.703024296142593
DEU,SWE,0,0,0,0,1118.929,7.02012725679043
DEU,THA,0,0,0,0,9065.879,9.112273084842128
DEU,TUN,0,0,0,0,1648.635,7.407702951788431
DEU,TUR,0,0,0,0,2038.332,7.619887105323759
DEU,UKR,0,0,0,0,1646.271,7.406268009240367
DEU,USA,0,0,0,0,6035.334,8.70538647582789
DEU,VNM,0,0,0,0,8793.074,9.081719645128873
DEU,ZAF,0,0,0,0,9571.156,9.166509271300354
DNK,ARG,0,0,0,0,12089.47,9.400090104765383
DNK,AUS,0,0,0,0,16054.1,9.683719547649325
DNK,AUT,0,0,0,0,868.5304,6.766802587947099
DNK,BEL,0,0,0,0,767.1575,6.64269212578871
DNK,BGD,0,0,0,0,7103.063,8.86828137845024
DNK,BGR,0,0,0,0,1639.385,7.402076450488161
DNK,BLR,0,0,0,0,977.0479,6.8845356784765865
DNK,BRA,0,0,0,0,10431.67,9.252601650230504
DNK,BRN,0,0,0,0,10332.66,9.243065031385761
DNK,CAN,0,0,0,0,6257.225,8.741492075076936
DNK,CHE,0,0,0,0,1033.508,6.94071411977885
DNK,CHL,0,0,0,0,12644.59,9.444984734695442
DNK,CHN,0,0,0,0,7208.356,8.882996187635698
DNK,CIV,0,0,0,0,5795.408,8.664821158817501
DNK,CMR,0,0,0,0,5767.944,8.660070970179792
DNK,COL,0,0,0,0,9443.786,9.153112238058787
DNK,CRI,0,0,0,0,9513.696,9.160487723570222
DNK,CYP,0,0,0,0,2777.919,7.929457365221809
DNK,CZE,0,0,0,0,631.8411,6.448637938483899
DNK,DEU,1,0,0,0,595.8536,6.389994999307604
DNK,EGY,0,0,0,0,3209.131,8.07375546296283
DNK,ESP,0,0,0,0,2074.977,7.637705348266017
DNK,EST,0,0,0,0,836.2802,6.72896372439275
DNK,FIN,0,0,0,0,884.6371,6.785177504414599
DNK,FRA,0,0,0,0,1027.609,6.9349900234690764
DNK,GBR,0,0,0,0,959.5936,6.866509861497696
DNK,GRC,0,0,0,0,2135.535,7.666472479751521
DNK,HKG,0,0,0,0,8679.169,9.068681065744096
DNK,HRV,0,0,0,0,1123.37,7.024088375095149
DNK,HUN,0,0,0,0,1011.98,6.919664086806273
DNK,IDN,0,0,0,0,10841.68,9.291153244535053
DNK,IND,0,0,0,0,5852.457,8.67461685205059
DNK,IRL,0,0,0,0,1240.498,7.1232681908774325
DNK,ISL,0,0,1,0,2111.384,7.655098935616491
DNK,ISR,0,0,0,0,3141.281,8.052385957491955
DNK,ITA,0,0,0,0,1534.086,7.33569004293724
DNK,JOR,0,0,0,0,3204.823,8.072412141620699
DNK,JPN,0,0,0,0,8702.536,9.071369756419353
DNK,KAZ,0,0,0,0,4670.963,8.449120539254722
DNK,KHM,0,0,0,0,9099.859,9.116014197879405
DNK,KOR,0,0,0,0,7955.016,8.981557952083504
DNK,LAO,0,0,0,0,8376.064,9.033133393399883
DNK,LTU,0,0,0,0,815.5106,6.703814420137231
DNK,LUX,0,0,0,0,802.2173,6.687379518797757
DNK,LVA,0,0,0,0,724.3204,6.585233835929599
DNK,MAR,0,0,0,0,2832.958,7.94907667444706
DNK,MEX,0,0,0,0,9522.823,9.161446617441454
DNK,MLT,0,0,0,0,2204.997,7.698481427335803
DNK,MMR,0,0,0,0,8081.989,8.997393284588247
DNK,MYS,0,0,0,0,9673.563,9.177151979734953
DNK,NGA,0,0,0,0,5537.161,8.619237193517808
DNK,NLD,0,0,0,0,622.9741,6.434504944889563
DNK,NOR,0,0,0,0,485.3148,6.1847977525462
DNK,NZL,0,0,0,0,18247.02,9.811757058006522
DNK,PAK,0,0,0,0,5173.553,8.55131496550785
DNK,PER,0,0,0,0,11103.5,9.315015652914314
DNK,PHL,0,0,0,0,9785.596,9.188666787530707
DNK,POL,0,0,0,0,668.9079,6.505646382489663
DNK,PRT,0,0,0,0,2478.47,7.815396713292155
DNK,RUS,0,0,0,0,1566.362,7.356511012033564
DNK,SAU,0,0,0,0,4427.939,8.395689517762545
DNK,SEN,0,0,0,0,5239.261,8.563935736834996
DNK,SGP,0,0,0,0,9978.475,9.208185552018321
DNK,SVK,0,0,0,0,891.5908,6.793007282929989
DNK,SVN,0,0,0,0,1076.812,6.981760102959126
DNK,SWE,0,0,0,0,523.7871,6.26108530404984
DNK,THA,0,0,0,0,8628.834,9.062864664868172
DNK,TUN,0,0,0,0,2103.728,7.651466287933996
DNK,TUR,0,0,0,0,2018.479,7.610099536473704
DNK,UKR,0,0,0,0,1328.55,7.191843400923702
DNK,USA,0,0,0,0,6191.893,8.730996134758499
DNK,VNM,0,0,0,0,8299.982,9.024008625107639
DNK,ZAF,0,0,0,0,9988.126,9.20915226645826
EGY,ARG,0,0,0,0,11838.13,9.3790809567751
EGY,AUS,0,0,0,0,14425.52,9.576754139253431
EGY,AUT,0,0,0,0,2386.201,7.777457840517968
EGY,BEL,0,0,0,0,3212.434,8.074784184245347
EGY,BGD,0,0,0,0,5848.475,8.6739362224813
EGY,BGR,0,0,0,0,1572.87,7.360657255014923
EGY,BLR,0,0,0,0,2666.144,7.888388512783353
EGY,BRA,0,0,0,0,10229.25,9.233006542475094
EGY,BRN,0,0,0,0,9137.648,9.120158300917288
EGY,CAN,0,0,0,0,9217.863,9.12889851094393
EGY,CHE,0,0,0,0,2779.648,7.930079579962822
EGY,CHL,0,0,0,0,12819.2,9.458699326031445
EGY,CHN,0,0,0,0,7551.418,8.929490639177658
EGY,CIV,0,0,0,0,4607.989,8.4355468152201
EGY,CMR,0,0,0,0,3579.672,8.183026455085635
EGY,COL,0,0,0,0,11313.6,9.333760820849976
EGY,CRI,0,0,0,0,11811.58,9.376835685171029
EGY,CYP,0,0,0,0,600.76,6.39819552033738
EGY,CZE,0,0,0,0,2637.998,7.877775575126859
EGY,DEU,0,0,0,0,3111.573,8.042883665087105
EGY,DNK,0,0,0,0,3209.131,8.07375546296283
EGY,ESP,0,0,0,0,3355.657,8.11840285735785
EGY,EST,0,0,0,0,3305.113,8.103225942321574
EGY,FIN,0,0,0,0,3380.702,8.125838659219696
EGY,FRA,0,0,0,0,3215.215,8.075649508463746
EGY,GBR,0,0,1,0,3516.866,8.165325531094167
EGY,GRC,0,0,0,0,1123.226,7.0239601811517804
EGY,HKG,0,0,0,0,8148.943,9.005643504572477
EGY,HRV,0,0,0,0,2199.34,7.695912594337405
EGY,HUN,0,0,0,0,2205.767,7.698830573201609
EGY,IDN,0,0,0,0,8979.391,9.102687341624605
EGY,IND,0,0,0,0,4432.625,8.39674723834035
EGY,IRL,0,0,0,0,3977.057,8.288297377516347
EGY,ISL,0,0,0,0,5277.63,8.571232412294506
EGY,ISR,1,0,0,0,404.453,6.002535536916981
EGY,ITA,0,0,0,0,2133.612,7.6655715971489515
EGY,JOR,0,1,0,0,494.2482,6.203037820162455
EGY,JPN,0,0,0,0,9577.598,9.167182108837777
EGY,KAZ,0,0,0,0,4276.501,8.36089043085689
EGY,KHM,0,0,0,0,7811.32,8.963329242636968
EGY,KOR,0,0,0,0,8497.368,9.047511747469034
EGY,LAO,0,0,0,0,7270.904,8.89163590942715
EGY,LTU,0,0,0,0,2782.4,7.931069143600019
EGY,LUX,0,0,0,0,3027.937,8.015636808528479
EGY,LVA,0,0,0,0,3045.283,8.021349115070077
EGY,MAR,0,1,0,0,3601.095,8.188993244861566
EGY,MEX,0,0,0,0,12384.58,9.424207429358125
EGY,MLT,0,0,0,0,1688.249,7.431447176125441
EGY,MMR,0,0,0,0,6707.968,8.811051352508345
EGY,MYS,0,0,0,0,7962.7,8.982523417304376
EGY,NGA,0,0,0,0,3917.052,8.27309460904363
EGY,NLD,0,0,0,0,3284.383,8.096934089837802
EGY,NOR,0,0,0,0,3660.689,8.205406660044467
EGY,NZL,0,0,0,0,16471.37,9.709379001254492
EGY,PAK,0,0,0,0,3952.961,8.282220197323403
EGY,PER,0,0,0,0,12438.79,9.428575094681412
EGY,PHL,0,0,0,0,9182.301,9.125033105800943
EGY,POL,0,0,0,0,2609.876,7.867057989609579
EGY,PRT,0,0,0,0,3799.947,8.24274239824879
EGY,RUS,0,0,0,0,2905.404,7.974327730184583
EGY,SAU,0,1,0,0,1645.602,7.405861553700187
EGY,SEN,0,0,0,0,5254.847,8.566906167758749
EGY,SGP,0,0,0,0,8273.529,9.020816420092856
EGY,SVK,0,0,0,0,2346.3,7.760594898275675
EGY,SVN,0,0,0,0,2299.264,7.740344350706316
EGY,SWE,0,0,0,0,3407.464,8.133723598584577
EGY,THA,0,0,0,0,7275.437,8.892259158964162
EGY,TUN,0,1,0,0,2088.653,7.6442746395733385
EGY,TUR,0,0,1,0,1239.919,7.122801333884825
EGY,UKR,0,0,0,0,2267.659,7.726503300809851
EGY,USA,0,0,0,0,9028.413,9.108131883457322
EGY,VNM,0,0,0,0,7434.833,8.913931397310456
EGY,ZAF,0,0,0,0,7247.011,8.888344386977593
ESP,ARG,0,1,1,0,10065.85,9.216903785576159
ESP,AUS,0,0,0,0,17699.45,9.781288844632803
ESP,AUT,0,0,0,0,1811.999,7.502185934726393
ESP,BEL,0,0,0,0,1316.64,7.182838315857403
ESP,BGD,0,0,0,0,8661.471,9.066639848563533
ESP,BGR,0,0,0,0,2254.799,7.720816112709007
ESP,BLR,0,0,0,0,2762.7,7.923963741395431
ESP,BRA,0,0,0,0,8389.78,9.034769577424965
ESP,BRN,0,0,0,0,12015.61,9.393961916752817
ESP,CAN,0,0,0,0,6040.498,8.706241737861145
ESP,CHE,0,0,0,0,1153.117,7.05022398953545
ESP,CHL,0,1,1,0,10715.11,9.27941017383725
ESP,CHN,0,0,0,0,9232.299,9.130463375571775
ESP,CIV,0,0,0,0,3906.717,8.270452658338941
ESP,CMR,0,0,0,0,4347.477,8.377350955817665
ESP,COL,0,1,1,0,8107.001,9.000483288337891
ESP,CRI,0,1,1,0,8483.913,9.045927061035107
ESP,CYP,0,0,0,0,3288.066,8.098054828967312
ESP,CZE,0,0,0,0,1776.348,7.482314850303162
ESP,DEU,0,0,0,0,1479.332,7.299345913517128
ESP,DNK,0,0,0,0,2074.977,7.637705348266017
ESP,EGY,0,0,0,0,3355.657,8.11840285735785
ESP,EST,0,0,0,0,2895.384,7.970873023697905
ESP,FIN,0,0,0,0,2952.195,7.99030424044927
ESP,FRA,1,0,0,0,1054.656,6.960969926388265
ESP,GBR,0,0,0,0,1263.379,7.141545156512303
ESP,GRC,0,0,0,0,2372.903,7.771869379072693
ESP,HKG,0,0,0,0,10551.06,9.263981607790694
ESP,HRV,0,0,0,0,1702.46,7.43982954288716
ESP,HUN,0,0,0,0,1977.705,7.5896923605140945
ESP,IDN,0,0,0,0,12188.31,9.408232574636093
ESP,IND,0,0,0,0,7282.046,8.893167145661321
ESP,IRL,0,0,0,0,1450.236,7.279481580791563
ESP,ISL,0,0,0,0,2894.701,7.97063710315333
ESP,ISR,0,0,0,0,3546.182,8.17362681075416
ESP,ITA,0,0,0,0,1366.76,7.2201982543753775
ESP,JOR,0,0,0,0,3651.507,8.20289523807873
ESP,JPN,0,0,0,0,10777.42,9.285208483722016
ESP,KAZ,0,0,0,0,6423.357,8.767696157217168
ESP,KHM,0,0,0,0,10707.77,9.278724925141724
ESP,KOR,0,0,0,0,10012.64,9.211603573800708
ESP,LAO,0,0,0,0,10040.42,9.214374225040082
ESP,LTU,0,0,0,0,2666.384,7.888478526375466
ESP,LUX,0,0,0,0,1281.233,7.155578174506011
ESP,LVA,0,0,0,0,2715.85,7.906860258876572
ESP,MAR,0,0,0,0,762.6525,6.636802488484233
ESP,MEX,0,1,1,0,9073.951,9.113163060165247
ESP,MLT,0,0,0,0,1670.797,7.421056037074365
ESP,MMR,0,0,0,0,9620.679,9.171670123289534
ESP,MYS,0,0,0,0,11084.66,9.313317449500627
ESP,NGA,0,0,0,0,3847.711,8.25523370501505
ESP,NLD,0,0,0,0,1481.366,7.300719914053485
ESP,NOR,0,0,0,0,2390.782,7.779375788061125
ESP,NZL,0,0,0,0,19586.18,9.882579494476435
ESP,PAK,0,0,0,0,6651.62,8.802615713004597
ESP,PER,0,1,1,0,9521.563,9.161314294981509
ESP,PHL,0,0,1,0,11665.22,9.364367044114806
ESP,POL,0,0,0,0,2293.005,7.737618463405026
ESP,PRT,1,0,0,0,500.9223,6.2164509992368355
ESP,RUS,0,0,0,0,3449.3,8.145926590887985
ESP,SAU,0,0,0,0,4975.897,8.512360934847868
ESP,SEN,0,0,0,0,3164.425,8.059726643507894
ESP,SGP,0,0,0,0,11400.13,9.341380037826339
ESP,SVK,0,0,0,0,1865.664,7.531372300885083
ESP,SVN,0,0,0,0,1600.555,7.378105723080648
ESP,SWE,0,0,0,0,2596.908,7.8620767855443
ESP,THA,0,0,0,0,10193.69,9.229524180392469
ESP,TUN,0,0,0,0,1273.835,7.149787314400732
ESP,TUR,0,0,0,0,2740.029,7.915723783267712
ESP,UKR,0,0,0,0,2863.877,7.959931580230916
ESP,USA,0,0,1,0,5770.264,8.660473112354948
ESP,VNM,0,0,0,0,10053.22,9.215648260180691
ESP,ZAF,0,0,0,0,8582.782,9.057513382351036
EST,ARG,0,0,0,0,12925.75,9.466976724772428
EST,AUS,0,0,0,0,15241.88,9.631802181212523
EST,AUT,0,0,0,0,1360.358,7.215503179383884
EST,BEL,0,0,0,0,1601.098,7.378444922866013
EST,BGD,0,0,0,0,6391.63,8.762744600914647
EST,BGR,0,0,0,0,1866.91,7.532039936702234
EST,BLR,0,0,0,1,641.8873,6.464412743108764
EST,BRA,0,0,0,0,11266.82,9.329617402177847
EST,BRN,0,0,0,0,9556.641,9.164991584471482
EST,CAN,0,0,0,0,6645.816,8.801742762705219
EST,CHE,0,0,0,0,1794.213,7.49232176466799
EST,CHL,0,0,0,0,13468.46,9.50810593473185
EST,CHN,0,0,0,0,6372.091,8.759682952158347
EST,CIV,0,0,0,0,6500.883,8.779693292811322
EST,CMR,0,0,0,0,6288.175,8.746426164510577
EST,COL,0,0,0,0,10124.84,9.222747089380745
EST,CRI,0,0,0,0,10095.85,9.219879727301368
EST,CYP,0,0,0,0,2772.545,7.927520949931397
EST,CZE,0,0,0,0,1227.457,7.1126998285051934
EST,DEU,0,0,0,0,1421.076,7.259169610129262
EST,DNK,0,0,0,0,836.2802,6.72896372439275
EST,EGY,0,0,0,0,3305.113,8.103225942321574
EST,ESP,0,0,0,0,2895.384,7.970873023697905
EST,FIN,0,0,0,0,80.98481,4.39426160622213
EST,FRA,0,0,0,0,1859.091,7.5278429375723315
EST,GBR,0,0,0,0,1787.092,7.488344996766516
EST,GRC,0,0,0,0,2384.76,7.776853769328193
EST,HKG,0,0,0,0,7864.644,8.970132550640859
EST,HRV,0,0,0,0,1624.37,7.392875327284053
EST,HUN,0,0,0,0,1377.818,7.228256367379172
EST,IDN,0,0,0,0,10154.52,9.225674205541367
EST,IND,0,0,0,0,5209.882,8.558312485738526
EST,IRL,0,0,0,0,2005.127,7.6034626793805575
EST,ISL,0,0,0,0,2454.359,7.805620906339801
EST,ISR,0,0,0,0,3132.21,8.049494104671385
EST,ITA,0,0,0,0,2126.436,7.662202617838243
EST,JOR,0,0,0,0,3168.488,8.061009781475352
EST,JPN,0,0,0,0,7890.779,8.973450141539058
EST,KAZ,0,0,0,1,3919.294,8.273666814523372
EST,KHM,0,0,0,0,8352.953,9.030370408019138
EST,KOR,0,0,0,0,7122.724,8.871045515508984
EST,LAO,0,0,0,0,7618.033,8.938273478874796
EST,LTU,0,0,0,1,527.9267,6.2689574483114985
EST,LUX,0,0,0,0,1614.171,7.386576791173196
EST,LVA,1,0,0,1,277.1711,5.624635005026367
EST,MAR,0,0,0,0,3646.192,8.201438614301903
EST,MEX,0,0,0,0,9899.34,9.200223367233693
EST,MLT,0,0,0,0,2719.935,7.90836326194568
EST,MMR,0,0,0,0,7366.081,8.904641093414819
EST,MYS,0,0,0,0,8980.771,9.102841015071728
EST,NGA,0,0,0,0,6166.329,8.726858964142345
EST,NLD,0,0,0,0,1459.083,7.285563435184352
EST,NOR,0,0,0,0,787.4166,6.668757460329578
EST,NZL,0,0,0,0,17411.42,9.764881591756716
EST,PAK,0,0,0,0,4526.513,8.417707164887512
EST,PER,0,0,0,0,11841.25,9.379344477189743
EST,PHL,0,0,0,0,8966.789,9.10128291995143
EST,POL,0,0,0,0,831.0393,6.7226770861559695
EST,PRT,0,0,0,0,3311.847,8.105261318785924
EST,RUS,1,0,1,0,871.7853,6.770543177996613
EST,SAU,0,0,0,0,4231.98,8.350425247629047
EST,SEN,0,0,0,0,6054.251,8.708515948913822
EST,SGP,0,0,0,0,9278.952,9.135503888368573
EST,SVK,0,0,0,0,1345.682,7.204656226719863
EST,SVN,0,0,0,0,1634.182,7.398897652326245
EST,SWE,0,0,1,0,377.9402,5.93473598204628
EST,THA,0,0,0,0,7899.071,8.974500436603577
EST,TUN,0,0,0,0,2721.749,7.909029967350548
EST,TUR,0,0,0,0,2066.79,7.633751958003802
EST,UKR,0,0,0,1,1066.134,6.971794300390487
EST,USA,0,0,0,0,6653.48,8.802895305042554
EST,VNM,0,0,0,0,7516.78,8.92489313375437
EST,ZAF,0,0,0,0,10405.98,9.250135919880307
FIN,ARG,0,0,0,0,12971.3,9.470494503590675
FIN,AUS,0,0,0,0,15211.41,9.629801083126383
FIN,AUT,0,0,0,0,1437.813,7.270878488100216
FIN,BEL,0,0,0,0,1651.582,7.409488895429901
FIN,BGD,0,0,0,0,6389.695,8.762441815403006
FIN,BGR,0,0,0,0,1947.447,7.574274562997179
FIN,BLR,0,0,0,0,715.4365,6.572892845931584
FIN,BRA,0,0,0,0,11316.05,9.333977350934143
FIN,BRN,0,0,0,0,9539.076,9.163151904405638
FIN,CAN,0,0,0,0,6610.818,8.796462677080173
FIN,CHE,0,0,0,0,1859.36,7.527987621474564
FIN,CHL,0,0,0,0,13501.46,9.51055310672708
FIN,CHN,0,0,0,0,6326.875,8.752561712353016
FIN,CIV,0,0,0,0,6574.7,8.790984228628579
FIN,CMR,0,0,0,0,6368.713,8.759152687336886
FIN,COL,0,0,0,0,10123.49,9.22261374505042
FIN,CRI,0,0,0,0,10079.9,9.21829862094123
FIN,CYP,0,0,0,0,2845.096,7.953352089400625
FIN,CZE,0,0,0,0,1300.095,7.170192617702717
FIN,DEU,0,0,0,0,1474.956,7.2963834378205075
FIN,DNK,0,0,0,0,884.6371,6.785177504414599
FIN,EGY,0,0,0,0,3380.702,8.125838659219696
FIN,ESP,0,0,0,0,2952.195,7.99030424044927
FIN,EST,0,0,0,0,80.98481,4.39426160622213
FIN,FRA,0,0,0,0,1911.138,7.555454155133789
FIN,GBR,0,0,0,0,1826.928,7.510391146734462
FIN,GRC,0,0,0,0,2465.045,7.809965341888253
FIN,HKG,0,0,0,0,7835.616,8.966434773269487
FIN,HRV,0,0,0,0,1702.673,7.4399546481328445
FIN,HUN,0,0,0,0,1457.984,7.284809938571489
FIN,IDN,0,0,0,0,10154.71,9.22569291624581
FIN,IND,0,0,0,0,5220.844,8.560414353630696
FIN,IRL,0,0,0,0,2028.749,7.615174625914324
FIN,ISL,0,0,0,0,2424.555,7.793403281377813
FIN,ISR,0,0,0,0,3203.884,8.072119102788772
FIN,ITA,0,0,0,0,2203.158,7.697647064611858
FIN,JOR,0,0,0,0,3238.821,8.082964653673859
FIN,JPN,0,0,0,0,7830.051,8.965724302373598
FIN,KAZ,0,0,0,0,3911.126,8.271580591060905
FIN,KHM,0,0,0,0,8342.702,9.029142423697689
FIN,KOR,0,0,0,0,7070.555,8.863694256516812
FIN,LAO,0,0,0,0,7605.646,8.936646145201559
FIN,LTU,0,0,0,0,606.8758,6.408324157273351
FIN,LUX,0,0,0,0,1671.633,7.421556271943866
FIN,LVA,0,0,0,0,358.1294,5.880894373606443
FIN,MAR,0,0,0,0,3705.295,8.217518156692767
FIN,MEX,0,0,0,0,9860.541,9.196296314245638
FIN,MLT,0,0,0,0,2799.607,7.937234329169453
FIN,MMR,0,0,0,0,7362.658,8.904176287831445
FIN,MYS,0,0,0,0,8980.642,9.1028266509457
FIN,NGA,0,0,0,0,6244.151,8.7394004645588
FIN,NLD,0,0,0,0,1505.523,7.316895625121598
FIN,NOR,1,0,0,0,791.2361,6.673596406163481
FIN,NZL,0,0,0,0,17362.61,9.76207432253569
FIN,PAK,0,0,0,0,4537.599,8.420153296516911
FIN,PER,0,0,0,0,11849.47,9.380038419824654
FIN,PHL,0,0,0,0,8935.669,9.097806298881258
FIN,POL,0,0,0,0,911.2882,6.814859202883189
FIN,PRT,0,0,0,0,3362.978,8.120582169940699
FIN,RUS,1,0,1,0,892.6777,6.794225597476752
FIN,SAU,0,0,0,0,4291.096,8.36429745714863
FIN,SEN,0,0,0,0,6113.44,8.718244905190783
FIN,SGP,0,0,0,0,9277.475,9.135344698239663
FIN,SVK,0,0,0,0,1424.061,7.261267928133091
FIN,SVN,0,0,0,0,1710.822,7.444729235751016
FIN,SWE,1,1,1,0,397.8922,5.986181114325438
FIN,THA,0,0,0,0,7892.627,8.973684311528531
FIN,TUN,0,0,0,0,2798.361,7.93678916763206
FIN,TUR,0,0,0,0,2143.137,7.670025922501597
FIN,UKR,0,0,0,0,1135.325,7.03467423253933
FIN,USA,0,0,0,0,6625.923,8.798744961904905
FIN,VNM,0,0,0,0,7498.113,8.922406667867811
FIN,ZAF,0,0,0,0,10486.7,9.257863066578649
FRA,ARG,0,0,0,0,11072.25,9.312197257082307
FRA,AUS,0,0,0,0,16975.46,9.739524050734255
FRA,AUT,0,0,0,0,1035.144,6.942295826456511
FRA,BEL,1,1,0,0,262.3845,5.569810985203274
FRA,BGD,0,0,0,0,7916.79,8.976741099620696
FRA,BGR,0,0,0,0,1760.707,7.473470711915982
FRA,BLR,0,0,0,0,1823.709,7.508627618432817
FRA,BRA,0,0,0,0,9408.406,9.149358823969173
FRA,BRN,0,0,0,0,11219.33,9.32539346249868
FRA,CAN,0,1,1,0,6004.645,8.700288615364416
FRA,CHE,1,1,0,0,436.0778,6.077820667797418
FRA,CHL,0,0,0,0,11663.39,9.364210155212831
FRA,CHN,0,0,0,0,8225.232,9.014961781922702
FRA,CIV,0,1,1,0,4884.159,8.49375238998324
FRA,CMR,0,1,1,0,5085.718,8.53419149812162
FRA,COL,0,0,0,0,8707.677,9.071960329337607
FRA,CRI,0,0,0,0,8919.449,9.095989452365682
FRA,CYP,0,0,0,0,2954.551,7.991101972440774
